distMark,water,crop,urban,year
224,24.499874814,114.999810814,0.000000000,2017
225,27.499780031,110.749897454,0.000000000,2017
226,30.999949539,104.000156597,0.250000000,2017
227,31.750006661,98.500168981,1.000000002,2017
228,30.500138091,93.250220897,4.999948599,2017
229,28.750137960,88.999884051,9.749988142,2017
230,26.500104423,82.250294947,15.000017225,2017
231,24.250104417,79.750449567,18.749914671,2017
232,22.750104413,75.500489804,20.749949066,2017
233,21.750104503,68.000328736,20.499954997,2017
234,21.750132860,69.750145507,17.999954874,2017
235,24.000115575,71.000148478,15.749954967,2017
236,25.500242072,69.000464047,15.499954967,2017
237,26.000173620,68.750827061,15.499954967,2017
238,28.000146064,68.001289978,14.999832248,2017
239,30.000202539,69.500391731,13.499977707,2017
240,30.000010368,72.250205278,10.249948601,2017
241,27.249790919,76.500263957,6.749994832,2017
242,25.749757349,77.250309738,3.750000015,2017
243,21.499718073,85.500388597,2.500000009,2017
244,20.499681954,89.500626388,2.000000008,2017
245,21.249732188,88.750389863,1.500000011,2017
246,23.750131045,86.750514949,0.750000039,2017
247,27.000479879,84.249461580,0.250000000,2017
248,28.000870983,84.000017268,0.250000000,2017
249,28.499468344,84.749363322,0.500000001,2017
250,27.249428158,85.498872915,0.500000001,2017
251,26.999399932,87.248989524,0.500000001,2017
252,27.249517616,87.248417092,0.500000001,2017
253,26.999680163,89.498061125,0.250000000,2017
254,24.749860356,93.748376916,0.000000000,2017
255,24.499883130,96.999088289,0.000000000,2017
256,24.249916281,96.748952123,0.000000000,2017
257,24.750862465,97.248845350,0.000000000,2017
258,25.500146537,97.749246631,0.250000000,2017
259,23.500269552,98.500203053,1.499988817,2017
260,22.250011380,99.499994919,1.499988817,2017
261,21.249915629,102.250084844,1.499988817,2017
262,19.249815160,103.500513079,1.499988817,2017
263,17.249820422,105.500033574,1.499988817,2017
264,18.249878085,104.249941507,1.499988817,2017
265,18.749832017,97.499976608,1.499988817,2017
266,19.749820492,92.000105220,1.499988817,2017
267,21.499803663,84.499735193,1.499988817,2017
268,23.249837250,80.000082594,1.499988817,2017
269,25.499921651,77.500638923,1.499988817,2017
270,27.999982816,74.500734992,1.499988817,2017
271,25.500011163,80.750619039,1.499988817,2017
272,25.249994028,89.250488255,1.499988817,2017
273,23.749965767,95.500415486,0.999977630,2017
274,20.999977350,101.499898720,0.000000000,2017
275,20.250161741,99.750050780,0.000000000,2017
276,19.750100037,99.000140251,0.000000000,2017
277,20.000173505,97.249862981,0.000000000,2017
278,20.250285692,92.250332107,0.000000000,2017
279,24.000139809,86.500061445,0.000000000,2017
280,26.499529160,79.250054038,0.000000000,2017
281,24.999572994,71.249767531,0.000000000,2017
282,24.999540460,66.500225560,0.000000000,2017
283,22.999372186,65.750224936,0.000000000,2017
284,22.749366794,62.500085640,0.000000000,2017
285,22.499361459,62.750172377,0.000000000,2017
286,21.999338837,64.499934054,0.000000000,2017
287,20.249333032,66.750111368,0.000000000,2017
288,18.749091027,70.000334469,0.000000000,2017
289,16.999199622,77.000378173,0.000000000,2017
290,15.999270018,83.749814611,0.000000000,2017
291,16.496263707,87.499970595,0.000000000,2017
292,16.245082258,90.750171762,0.000000000,2017
293,17.741777949,90.249869782,0.000000000,2017
294,18.741857732,91.749972334,0.000000000,2017
295,18.491783795,95.500467029,0.500000001,2017
296,16.241789141,98.500108400,3.499932055,2017
297,15.991806347,98.000177645,7.249836570,2017
298,16.241800376,93.750818204,12.249717901,2017
299,17.743667237,89.750124762,17.499734592,2017
300,17.496393361,84.749462795,18.249819670,2017
301,17.998826207,83.749713813,18.249819670,2017
302,17.749114335,82.999901205,18.249819670,2017
303,18.499419159,80.750220335,18.249819670,2017
304,19.749553258,80.000507096,16.999786087,2017
305,20.749840906,77.750310539,14.749762487,2017
306,21.749898549,81.000066278,11.249983831,2017
307,21.749937750,85.500270193,6.249842463,2017
308,19.999828887,88.500277498,2.249831435,2017
309,19.999948585,92.000241958,0.000000000,2017
310,18.499920888,92.000264662,0.000000000,2017
311,18.499926257,92.750130269,0.000000000,2017
312,20.750128264,89.000234739,0.000000000,2017
313,23.499949990,87.749957086,0.000000000,2017
314,24.499840358,88.250774123,0.000000000,2017
315,23.499860341,88.250999746,0.000000000,2017
316,22.249980712,88.250963566,0.000000000,2017
317,21.499747939,92.500954004,0.000000000,2017
318,19.999855404,93.500664615,0.000000000,2017
319,18.999918919,95.750663267,0.000000000,2017
320,17.999890328,97.500708136,0.000000000,2017
321,16.749936743,99.000677360,0.000000000,2017
322,16.499892019,98.250926170,0.000000000,2017
323,14.999884779,97.000692424,0.000000000,2017
324,14.749931161,99.250936806,0.000000000,2017
325,11.500017041,102.750629781,0.000000000,2017
326,11.250005795,106.750371880,0.500000001,2017
327,11.750017133,108.000181978,0.500000001,2017
328,11.749767107,105.750346972,0.500000001,2017
329,12.499895206,102.749782192,0.500000001,2017
330,13.249976367,102.999476603,0.500000001,2017
331,14.000045725,104.749983873,0.500000001,2017
332,15.500096880,103.750484327,0.500000001,2017
333,16.750097003,100.499950697,0.500000001,2017
334,20.250092907,94.249971950,0.750000002,2017
335,20.500111567,88.749568258,1.000000002,2017
336,20.000070879,82.249704235,1.499999958,2017
337,20.250064682,76.499720800,1.499999958,2017
338,23.000075670,67.499836569,1.499999958,2017
339,28.999809665,60.999813148,1.499999958,2017
340,34.749937783,52.749858098,1.999999960,2017
341,35.499833433,46.749860434,2.499943870,2017
342,32.999811159,45.749809000,2.499943870,2017
343,24.500180644,49.249890958,2.499943870,2017
344,20.000045315,56.499872715,2.499943870,2017
345,18.999952770,63.250275167,2.499943870,2017
346,20.250024308,67.749852508,2.249971591,2017
347,22.750174226,72.249979146,0.750000002,2017
348,23.500174251,74.749853976,0.000000000,2017
349,20.000186320,81.999914900,0.000000000,2017
350,19.750170400,87.750009325,0.000000000,2017
351,25.499792940,82.750062622,0.000000000,2017
352,28.999557908,77.000087960,0.000000000,2017
353,29.749518403,75.000158195,0.000000000,2017
354,27.749672828,76.250227136,0.000000000,2017
355,26.000173101,78.999864632,0.000000000,2017
356,26.250114927,77.749975193,0.000000000,2017
357,26.000155867,73.250075131,0.000000000,2017
358,26.749839714,68.000378413,0.999999896,2017
359,26.250127218,63.250164492,1.249999804,2017
360,24.000006523,61.500115283,1.249999804,2017
361,26.000031520,57.749644013,1.249999804,2017
362,32.750044165,52.999539256,1.499999804,2017
363,38.249723841,46.749592467,5.249963496,2017
364,42.999822814,42.499516985,11.000069580,2017
365,44.500149311,40.249529240,21.000150121,2017
366,42.250145174,42.249545117,25.749903967,2017
367,40.000142547,47.249714370,20.999795654,2017
368,37.249998000,51.749742220,13.499788999,2017
369,34.749703180,58.249993024,7.499765306,2017
370,30.500037273,64.749929556,3.499941010,2017
371,28.249995604,69.499975057,0.999999896,2017
372,26.750039299,74.500316412,0.000000000,2017
373,26.500021815,78.000297759,0.000000000,2017
374,28.749829623,76.750418991,0.000000000,2017
375,31.500143484,69.750501037,2.499770292,2017
376,33.750389890,62.000722319,7.249811253,2017
377,37.750664425,55.250458644,10.499748176,2017
378,38.500755021,50.500370018,14.749737129,2017
379,41.750887583,44.250340628,20.499714274,2017
380,42.000982446,38.000479161,26.749742565,2017
381,37.250824723,38.250456986,27.499738217,2017
382,35.750731564,37.750446381,23.248909613,2017
383,36.250585991,38.000364209,19.499614750,2017
384,33.500596879,38.500345569,14.749311273,2017
385,33.250625657,39.250183817,11.249709636,2017
386,33.250736592,35.249943837,8.749765508,2017
387,32.750410952,35.750294606,7.249871690,2017
388,26.250779852,39.250480147,5.749930612,2017
389,24.501029267,42.750013665,3.999977863,2017
390,25.501074161,42.249926649,2.749982610,2017
391,27.000925425,43.250245649,2.249982695,2017
392,27.750745394,45.000568071,2.000000010,2017
393,29.000634711,49.000514975,1.750000009,2017
394,29.750667464,49.000129044,1.500000009,2017
395,29.500674099,46.500206854,1.500000009,2017
396,28.500679230,45.750465178,1.500000009,2017
397,29.250713846,45.250543987,1.500000009,2017
398,31.000777260,44.000533034,1.500000009,2017
399,31.250705877,42.500524262,1.250028396,2017
400,31.000483806,40.000505298,0.000000000,2017
401,30.500128238,37.000574710,0.000000000,2017
402,30.500103978,33.000282289,0.000000000,2017
403,31.500295302,30.000159599,0.500000000,2017
404,31.000204317,26.750107980,1.500046471,2017
405,28.750133337,22.500074334,1.500046471,2017
406,27.749947853,20.500092089,1.500046471,2017
407,28.250158368,18.000028642,1.500046471,2017
408,29.250355230,15.750036425,1.500046471,2017
409,32.251080691,12.250034054,1.500046471,2017
410,35.253274760,9.750232289,1.500046471,2017
411,37.754327645,8.500040508,1.500046471,2017
412,39.507510670,7.250022431,1.500046471,2017
413,40.757336616,8.250225137,1.500046471,2017
414,41.507280345,9.500086425,1.500046471,2017
415,41.007398579,10.750132008,1.500046471,2017
416,40.007462655,12.000108929,1.250040443,2017
417,41.757428640,14.499873415,0.500000001,2017
418,43.253696818,16.499861370,0.000000000,2017
419,44.249242750,18.499930499,0.000000000,2017
420,44.245138245,20.250018077,0.000000000,2017
421,41.991629282,22.750180172,0.000000000,2017
422,39.489895568,24.500336304,0.000000000,2017
423,36.984730723,27.249929513,1.749982886,2017
424,33.981630323,28.999737444,3.250034040,2017
425,32.728181995,30.999547133,5.250056397,2017
426,30.470388203,32.999299319,8.000079055,2017
427,30.231619238,35.749572602,11.500135275,2017
428,29.484679608,36.499443296,15.500107245,2017
429,27.987536914,38.749170408,17.500107204,2017
430,26.992286487,39.998850960,17.750124311,2017
431,25.494030470,41.748891301,17.750124311,2017
432,23.746925772,44.248655872,17.750124311,2017
433,22.249200447,45.998791234,17.750124311,2017
434,20.999707518,46.748956598,17.500141489,2017
435,19.999585984,44.999697836,17.000141663,2017
436,19.999959678,44.749744489,15.750118650,2017
437,20.250045841,45.499765965,12.250129872,2017
438,19.500149855,44.749754748,9.500090483,2017
439,18.250435299,44.249844805,6.250067965,2017
440,17.500623954,47.249805385,3.500039736,2017
441,16.500933304,50.750040902,1.500022464,2017
442,15.500927379,52.500084403,0.250000000,2017
443,15.251024365,53.999867496,0.000000000,2017
444,14.750984753,54.250412432,0.000000000,2017
445,14.500933273,53.750312530,0.000000000,2017
446,14.250796583,51.750158959,0.000000000,2017
447,16.500579928,49.500928550,0.000000000,2017
448,17.000556465,48.250907210,0.000000000,2017
449,17.750608108,44.750810657,0.000000000,2017
450,19.250212939,43.250974748,0.000000000,2017
451,20.249761289,41.750873310,0.000000000,2017
452,21.749613949,43.250563143,0.000000000,2017
453,21.499256920,44.000936420,0.000000000,2017
454,21.749268277,47.500811770,0.000000000,2017
455,22.249273058,49.750963662,0.000000000,2017
456,22.499261673,51.000736149,0.000000000,2017
457,22.249827885,52.999803500,0.000000000,2017
458,22.999670953,50.249920879,0.750000076,2017
459,22.749756217,50.999966320,1.250005805,2017
460,22.499705851,55.749362946,1.250005805,2017
461,22.249563910,57.499659700,1.250005805,2017
462,20.499175672,56.749967027,1.250005805,2017
463,19.498837553,53.500016120,1.250005805,2017
464,18.998797590,52.750265825,1.250005805,2017
465,17.248983241,52.250649598,1.250005805,2017
466,16.499272414,51.500683895,1.250005805,2017
467,16.999272502,52.250758603,1.250005805,2017
468,18.749057445,52.500685143,1.250005805,2017
469,20.499000562,51.000518991,1.250005805,2017
470,21.498972207,50.250439123,1.500005805,2017
471,22.998949505,49.000109571,2.250000135,2017
472,25.999570705,46.000013712,3.999971603,2017
473,28.999830554,42.500103755,6.999909226,2017
474,30.249954566,41.250064598,8.749943157,2017
475,31.749829669,40.000296030,11.249892469,2017
476,30.749999564,39.000244304,13.499881096,2017
477,28.500095907,41.000680146,14.999898103,2017
478,28.000072869,41.500549405,15.749937872,2017
479,27.250038740,41.750271267,15.749937872,2017
480,26.750033518,43.750180555,15.749937872,2017
481,25.250175228,45.000214439,15.749937872,2017
482,24.750163312,45.500249472,15.749937872,2017
483,24.250186092,46.750074101,15.749937872,2017
484,24.000151952,49.750051603,14.999988879,2017
485,23.250242454,55.500176651,12.249807793,2017
486,21.750197027,60.000386250,7.749898327,2017
487,21.000197789,66.749984973,3.249881273,2017
488,19.750101816,72.250059178,1.249999913,2017
489,18.500039388,75.250354102,0.999983067,2017
490,18.249982886,80.250609425,0.749983066,2017
491,18.999954704,83.500314828,0.749983066,2017
492,18.749892224,85.501048722,0.749983066,2017
493,18.750005697,87.000813162,0.749983066,2017
494,18.750005457,88.250530534,0.749983066,2017
495,18.750095577,86.999973537,1.999966240,2017
496,18.250179781,85.750300788,2.999915346,2017
497,18.500117323,83.749937937,2.999915346,2017
498,20.000190959,81.249420234,2.999915346,2017
499,19.500191441,80.999776287,2.999915346,2017
500,19.250174126,81.250019834,2.999915346,2017
501,18.000145766,82.749968281,2.999915346,2017
502,17.500106042,86.749804017,2.999915346,2017
503,19.250134399,90.249996967,2.499932280,2017
504,18.000123025,95.499938378,2.249932280,2017
505,18.000122992,96.249866410,2.249932280,2017
506,19.000111623,91.000131693,2.249932280,2017
507,19.500088651,88.500459370,1.999943640,2017
508,19.749924773,88.249998491,1.249960570,2017
509,18.749954209,88.500230400,0.250000000,2017
510,17.749954364,87.999917681,0.000000000,2017
511,16.249971257,89.999778291,0.000000000,2017
512,17.249903438,88.499901512,0.000000000,2017
513,18.499925909,84.999770120,0.000000000,2017
514,19.749926173,86.999541786,0.000000000,2017
515,19.749954876,87.749513849,0.000000000,2017
516,20.499955028,86.498954493,0.000000000,2017
517,20.000010888,83.499279586,1.500000017,2017
518,19.500010925,84.249564555,1.750000028,2017
519,18.000039309,85.999384276,1.750000028,2017
520,18.000050943,87.499669893,2.000000028,2017
521,17.750050909,86.999714621,2.499999966,2017
522,20.249967247,82.749634268,3.750028320,2017
523,24.500143066,77.749946974,4.250050675,2017
524,25.500120834,72.499765428,4.250050675,2017
525,25.000053788,64.999958607,4.250050675,2017
526,25.000133404,62.500170298,5.000050743,2017
527,29.000212762,58.250306292,5.000050743,2017
528,33.750201493,49.750552786,5.000050743,2017
529,39.500185178,43.500665058,5.000050743,2017
530,39.500207290,42.249959086,5.000050743,2017
531,37.250179383,43.250133608,5.000050743,2017
532,34.500285140,46.749774332,4.500050676,2017
533,31.000223079,52.249754971,3.750028320,2017
534,29.000107030,58.749730415,2.500000033,2017
535,25.749641878,61.999688928,1.750000028,2017
536,20.999431788,63.999661383,1.750000028,2017
537,17.499470317,66.999639645,1.750000028,2017
538,16.999464268,65.999627520,1.249960896,2017
539,17.499317602,64.249603843,0.749983158,2017
540,16.249261924,66.249343322,0.250000000,2017
541,15.749222863,68.749691775,0.000000000,2017
542,15.499239623,70.749790258,0.000000000,2017
543,15.499200610,68.000226141,0.000000000,2017
544,15.249200621,65.250677153,0.000000000,2017
545,15.249145198,64.750404547,0.000000000,2017
546,15.249421749,65.250511307,0.000000000,2017
547,15.499643649,66.000530440,0.000000000,2017
548,14.999742720,67.500057511,0.000000000,2017
549,14.499892404,67.750557321,0.250000000,2017
550,14.499942772,69.999911678,0.999999936,2017
551,16.250020054,67.749834078,1.250000029,2017
552,17.499740741,67.249705002,1.250000029,2017
553,16.249792010,71.249888120,0.750000002,2017
554,14.999848906,73.749388101,0.500000001,2017
555,15.249848982,74.499649154,0.500000001,2017
556,16.249849214,76.749803456,0.000000000,2017
557,16.999848901,80.750473442,0.000000000,2017
558,15.499877319,87.749922272,0.000000000,2017
559,13.999865706,90.750428805,0.250000000,2017
560,15.249893931,89.250089010,0.500000001,2017
561,16.249882534,85.249697247,1.250000006,2017
562,17.249910943,80.249895984,3.250000020,2017
563,18.249933034,75.000156526,6.250194214,2017
564,20.499978512,69.750027760,9.750091037,2017
565,19.000033195,63.999731518,12.500188212,2017
566,18.750070529,57.500032991,15.250044718,2017
567,20.250247806,51.750276304,16.750004535,2017
568,21.000109065,43.749987355,17.500004420,2017
569,21.500119242,36.000023871,17.750004501,2017
570,21.500102414,30.250024140,17.750004501,2017
571,21.500146462,25.500055534,17.750004501,2017
572,21.500179421,19.750101870,17.750004501,2017
573,21.750410339,18.750028220,18.000021219,2017
574,21.750629738,16.750130519,17.750032684,2017
575,22.000976377,17.000103513,15.250032950,2017
576,22.501139502,16.500085671,11.249987386,2017
577,20.751352070,18.250091466,6.750011441,2017
578,19.251097880,19.000120261,5.000050231,2017
579,18.001031075,18.500073477,3.750033454,2017
580,17.251114398,16.749994335,3.250005169,2017
581,19.251196854,14.249764243,3.249973028,2017
582,19.751099484,11.999970879,6.750087870,2017
583,21.750814924,10.000050336,13.250078732,2017
584,23.500272533,7.249982896,21.750097022,2017
585,26.000007107,3.249999992,28.750052221,2017
586,27.500060106,2.000000106,36.499860003,2017
587,27.750112888,1.250000149,45.250048007,2017
588,28.000030739,1.000000149,52.500009314,2017
589,29.999949458,1.000000149,56.999897625,2017
590,31.250010020,1.000000149,64.000428311,2017
591,31.500087863,0.499999998,70.499669460,2017
592,32.250111690,0.000000000,80.249868525,2017
593,32.000178786,0.000000000,88.499817086,2017
594,31.500607593,0.000000000,95.750861065,2017
595,31.000586157,0.000000000,101.250238930,2017
596,30.000329945,0.000000000,105.250150376,2017
597,27.749917738,0.000000000,109.500578314,2017
598,24.750038646,0.000000000,115.750032710,2017
599,25.249939845,0.000000000,119.500391350,2017
600,26.749963855,0.000000000,122.500195057,2017
601,25.750189686,0.000000000,122.749954804,2017
602,24.750007950,0.000000000,125.749969465,2017
603,22.500013242,0.000000000,126.999319978,2017
604,20.750038567,0.000000000,128.499687003,2017
605,19.000079928,0.000000000,130.000631495,2017
