f_year,year,groups,seg_floodplain_area,seg_ndvi_5_7,f_group,seg_cropland_perc
2005,2005,"[1020,1030)",0.298351026,0.049014105,103,0.164283345
2005,2005,"[1030,1040)",0.085626278,0.004670261,104,0.054542375
2005,2005,"[1040,1050)",0.31760591,0.029449711,105,0.092724065
2005,2005,"[1050,1060)",0.201476992,0.070795084,106,0.351380489
2005,2005,"[1060,1070)",0.674061502,0.325233141,107,0.482497725
2005,2005,"[1070,1080)",0.359045565,0.116903125,108,0.325594121
2005,2005,"[1080,1090)",0.027755233,0.015543906,109,0.560035159
2005,2005,"[1090,1100)",0.264629051,0.115039973,110,0.43472163
2005,2005,"[1100,1110)",0.059302726,0.000699423,111,0.011794111
2005,2005,"[1110,1120)",0.261414712,0.025746172,112,0.098487845
2005,2005,"[1120,1130)",0.13358015,0.050081072,113,0.374914023
2005,2005,"[1130,1140)",0.395771418,0.202783018,114,0.512374084
2005,2005,"[1140,1150)",0.20120143,0.110007836,115,0.546754743
2005,2005,"[1150,1160)",0.012962298,0.003464795,116,0.267297909
2005,2005,"[1160,1170)",0.543861563,0.228193123,117,0.419579426
2005,2005,"[1170,1180)",0.350059298,0.190659239,118,0.544648406
2005,2005,"[1180,1190)",0.060560769,0.015083567,119,0.249064986
2005,2005,"[1190,1200)",0.327706284,0.035022609,120,0.106871947
2005,2005,"[1200,1210)",0.078063188,0.008034271,121,0.102920099
2005,2005,"[1210,1220)",0.238320512,0.012874904,122,0.054023484
2005,2005,"[1220,1230)",0.249430343,0.012587991,123,0.050466959
2005,2005,"[1230,1240)",0.588364922,0.118618133,124,0.201606399
2005,2005,"[1240,1250)",0.418300231,0.127259384,125,0.304229771
2005,2005,"[1250,1260)",0.191561437,0.0525373,126,0.274258227
2005,2005,"[1260,1270)",0.27872581,0.042270716,127,0.151656983
2005,2005,"[1270,1280)",0.160440119,0.070804781,128,0.441315932
2005,2005,"[1280,1290)",0.191866096,0.082205032,129,0.428450015
2005,2005,"[1290,1300)",0.041496215,0.011396473,130,0.274638853
2005,2005,"[1300,1310)",0.045239608,0.01739509,131,0.384510189
2005,2005,"[1310,1320)",0.138833085,0.079066508,132,0.569507682
2005,2005,"[1320,1330)",0.027286494,0.009767728,133,0.35796932
2005,2005,"[1330,1340)",0.021918813,0.009618106,134,0.438805988
2005,2005,"[1340,1350)",0.019540123,0.00477,135,0.244113079
2005,2005,"[1350,1360)",0.006648149,0.000307711,136,0.046285172
2005,2005,"[1360,1370)",0.10033556,0.032646055,137,0.325368739
2005,2005,"[1370,1380)",0.172378943,0.055094899,138,0.319615016
2005,2005,"[1380,1390)",0.028166298,0.0096007,139,0.340857722
2005,2005,"[1390,1400)",0.323389685,0.14442987,140,0.446612483
2005,2005,"[1400,1410)",0.143069329,0.043867791,141,0.306619113
2005,2005,"[1410,1420)",0.002848191,0,142,0
2005,2005,"[1420,1430)",0.033726625,0.006879877,143,0.20398949
2005,2005,"[1430,1440)",0.106971908,0.043687486,144,0.408401481
2005,2005,"[1440,1450)",0.017515572,0.000540176,145,0.030839735
2005,2005,"[1450,1460)",0.006952612,0,146,0
2005,2005,"[1460,1470)",0.063334847,0.015390669,147,0.243004762
2005,2005,"[1470,1480)",0.063257268,0.008512342,148,0.134567013
2005,2005,"[1480,1490)",0.008602802,0,149,0
2005,2005,"[1490,1500)",0.127450994,0,150,0
2006,2006,"[0,10)",0.064836681,0.000616771,1,0.009512678
2006,2006,"[10,20)",0.16324408,0.001850804,2,0.011337649
2006,2006,"[20,30)",0.014671023,0,3,0
2006,2006,"[30,40)",0.055178624,0.000618316,4,0.011205709
2006,2006,"[40,50)",0.044229535,0.000773048,5,0.017478095
2006,2006,"[50,60)",0.047529834,0.000154725,6,0.003255328
2006,2006,"[60,70)",0.344664583,0,7,0
2006,2006,"[70,80)",0.135413792,0.000309477,8,0.002285414
2006,2006,"[80,90)",0.111622807,0.0005413,9,0.004849371
2006,2006,"[90,100)",0.011739582,0,10,0
2006,2006,"[100,110)",0.056205214,0.000154614,11,0.002750876
2006,2006,"[110,120)",0.084658734,0,12,0
2006,2006,"[120,130)",0.099608341,0,13,0
2006,2006,"[130,140)",0.039714256,0,14,0
2006,2006,"[140,150)",0.1972379,0.00108378,15,0.005494787
2006,2006,"[150,160)",0.336130443,0,16,0
2006,2006,"[160,170)",0.133745197,0.000775115,17,0.005795462
2006,2006,"[170,180)",0.479730826,0.000232543,18,0.000484735
2006,2006,"[180,190)",0.08116976,0,19,0
2006,2006,"[190,200)",0.061466571,0,20,0
2006,2006,"[200,210)",0.266377148,0,21,0
2006,2006,"[210,220)",0.267344099,0,22,0
2006,2006,"[220,230)",0.38585254,0.00015557,23,0.000403186
2006,2006,"[230,240)",0.314999482,0.006694602,24,0.02125274
2006,2006,"[240,250)",0.242568915,0.01030154,25,0.042468507
2006,2006,"[250,260)",0.349169617,0.003942359,26,0.011290671
2006,2006,"[260,270)",0.124590216,0.000700978,27,0.005626264
2006,2006,"[270,280)",0.111668875,0.002127313,28,0.019050189
2006,2006,"[280,290)",0.044289538,0.002622544,29,0.05921362
2006,2006,"[290,300)",0.10832793,0.000233507,30,0.002155555
2006,2006,"[300,310)",0.420907596,0.025221336,31,0.059921314
2006,2006,"[310,320)",0.113127207,0.013791145,32,0.121908296
2006,2006,"[320,330)",0.034393165,0,33,0
2006,2006,"[330,340)",0.129112558,0.004645149,34,0.035977517
2006,2006,"[340,350)",0.172973301,0.008316233,35,0.048078128
2006,2006,"[350,360)",0.033969538,0.000234205,36,0.006894562
2006,2006,"[360,370)",0.097799309,0.00281222,37,0.028755006
2006,2006,"[370,380)",0.214804484,0.066418814,38,0.309205902
2006,2006,"[380,390)",0.368736398,0.04645908,39,0.125995373
2006,2006,"[390,400)",0.484055059,0.000536681,40,0.00110872
2006,2006,"[400,410)",0.214193514,0.001335849,41,0.006236644
2006,2006,"[410,420)",0.216634365,7.79E-05,42,0.000359797
2006,2006,"[420,430)",0.402429392,0.003820697,43,0.00949408
2006,2006,"[430,440)",0.230458886,0.004902967,44,0.021274801
2006,2006,"[440,450)",0.073781674,0.000856306,45,0.011605948
2006,2006,"[450,460)",0.660745359,0.001011581,46,0.001530969
2006,2006,"[460,470)",0.001651886,0,47,0
2006,2006,"[470,480)",0.205530437,0,48,0
2006,2006,"[480,490)",0.163717241,0.000777424,49,0.004748574
2006,2006,"[490,500)",0.287217757,0.014691655,50,0.051151626
2006,2006,"[500,510)",0.117312212,0.001398217,51,0.011918771
2006,2006,"[510,520)",0.251031369,0.0015526,52,0.006184882
2006,2006,"[520,530)",0.266406286,0.068467251,53,0.257003136
2006,2006,"[530,540)",0.044697127,0,54,0
2006,2006,"[540,550)",0.0430378,0,55,0
2006,2006,"[550,560)",0.031532203,0.000155227,56,0.004922805
2006,2006,"[560,570)",0.112790775,0,57,0
2006,2006,"[570,580)",0.143354351,0,58,0
2006,2006,"[580,590)",0.00635195,7.75E-05,59,0.012193627
2006,2006,"[590,600)",0.109330105,0.004490983,60,0.041077275
2006,2006,"[600,610)",0.01706177,0.000618718,61,0.036263419
2006,2006,"[610,620)",0.39491938,0.054422437,62,0.137806449
2006,2006,"[620,630)",0.235812055,0.022725938,63,0.096373097
2006,2006,"[630,640)",0.02365561,0,64,0
2006,2006,"[640,650)",0.196164293,0.003947117,65,0.020121485
2006,2006,"[650,660)",0.078886195,0.031430452,66,0.398427791
2006,2006,"[660,670)",0.348975094,0.050768865,67,0.145479909
2006,2006,"[670,680)",0.415356414,0.112628559,68,0.271161236
2006,2006,"[680,690)",0.010413144,7.75E-05,69,0.007443247
2006,2006,"[690,700)",0.50185717,0.006358582,70,0.012670102
2006,2006,"[700,710)",0.090595758,0.000465518,71,0.005138411
2006,2006,"[710,720)",0.169581131,0.00116419,72,0.006865091
2006,2006,"[720,730)",0.063000419,0.001476064,73,0.023429438
2006,2006,"[730,740)",0.118950924,0.006297498,74,0.052941985
2006,2006,"[740,750)",0.20298611,0.007387691,75,0.036395059
2006,2006,"[750,760)",0.170268898,0.00132276,76,0.007768654
2006,2006,"[760,770)",0.192677755,0.010280115,77,0.053353927
2006,2006,"[770,780)",0.097482524,0.00187048,78,0.019187844
2006,2006,"[780,790)",0.064541972,0.002651762,79,0.041085856
2006,2006,"[790,800)",0.101331808,0.040977246,80,0.404386802
2006,2006,"[800,810)",0.028626922,0.005798661,81,0.202559702
2006,2006,"[810,820)",0.337434146,0.02148195,82,0.063662643
2006,2006,"[820,830)",0.307832699,0.041253767,83,0.134013594
2006,2006,"[830,840)",0.095820699,0.002189612,84,0.022851134
2006,2006,"[840,850)",0.197367567,0.003364468,85,0.017046714
2006,2006,"[850,860)",0.091646843,0.0087654,86,0.095643233
2006,2006,"[860,870)",0.259577977,0.023737045,87,0.091444758
2006,2006,"[870,880)",0.690554536,0.029865418,88,0.043248457
2006,2006,"[880,890)",0.134896057,0.006891041,89,0.051084083
2006,2006,"[890,900)",0.585479686,0.021916893,90,0.037434079
2006,2006,"[900,910)",0.508353265,0.026160207,91,0.051460684
2006,2006,"[910,920)",0.188189225,0.025468938,92,0.135336855
2006,2006,"[920,930)",0.692307525,0.063095115,93,0.09113741
2006,2006,"[930,940)",0.428918849,0.050237829,94,0.117126653
2006,2006,"[940,950)",0.11732353,0.008675398,95,0.073944229
2006,2006,"[950,960)",0.444891204,0.012222328,96,0.027472623
2006,2006,"[960,970)",0.362293388,0.010513729,97,0.02901993
2006,2006,"[970,980)",0.341013016,0.004360701,98,0.012787491
2006,2006,"[980,990)",0.258418047,0.0064281,99,0.02487481
2006,2006,"[990,1000)",0.719064572,0.079004405,100,0.109871086
2006,2006,"[1000,1010)",0.022938905,0.001584895,101,0.069091987
2006,2006,"[1010,1020)",0.538716864,0.132008184,102,0.245041862
2006,2006,"[1020,1030)",0.296456699,0.025596449,103,0.086341273
2006,2006,"[1030,1040)",0.096599768,0.002024166,104,0.020954149
2006,2006,"[1040,1050)",0.312034096,0.001089158,105,0.00349051
2006,2006,"[1050,1060)",0.1280502,0.009380492,106,0.073256366
2006,2006,"[1060,1070)",0.466958759,0.086840474,107,0.185970328
2006,2006,"[1070,1080)",0.332879199,0.051103943,108,0.153520987
2006,2006,"[1080,1090)",0.025574985,0.007943882,109,0.310611396
2006,2006,"[1090,1100)",0.177675364,0.031658287,110,0.17818051
2006,2006,"[1100,1110)",0.06941259,7.77E-05,111,0.001119865
2006,2006,"[1110,1120)",0.293338448,0.010172386,112,0.034677982
2006,2006,"[1120,1130)",0.131617427,0.006904149,113,0.052456192
2006,2006,"[1130,1140)",0.456118501,0.099760424,114,0.218716022
2006,2006,"[1140,1150)",0.205545242,0.047390512,115,0.230560007
2006,2006,"[1150,1160)",0.01854303,0.001163673,116,0.062755263
2006,2006,"[1160,1170)",0.286167993,0.049058734,117,0.171433337
2006,2006,"[1170,1180)",0.216888769,0.041233782,118,0.190114879
2006,2006,"[1180,1190)",0.015571864,0.00015504,119,0.009956425
2006,2006,"[1190,1200)",0.244905841,0.022119418,120,0.090318051
2006,2006,"[1200,1210)",0.072841912,0.007646148,121,0.104969068
2006,2006,"[1210,1220)",0.167187692,0,122,0
2006,2006,"[1220,1230)",0.152939744,0.003790928,123,0.024787071
2006,2006,"[1230,1240)",0.286747265,0.007987027,124,0.02785389
2006,2006,"[1240,1250)",0.136808845,0.002448576,125,0.017897787
2006,2006,"[1250,1260)",0.09464827,0.007182117,126,0.075882182
2006,2006,"[1260,1270)",0.22875058,0.014272597,127,0.062393709
2006,2006,"[1270,1280)",0.07343026,0.006437117,128,0.087662999
2006,2006,"[1280,1290)",0.116898369,0.033874723,129,0.289779258
2006,2006,"[1290,1300)",0.016558334,0.00146298,130,0.088353104
2006,2006,"[1300,1310)",0.004963786,0.000846749,131,0.170585299
2006,2006,"[1310,1320)",0.034889516,0.005461426,132,0.156534879
2006,2006,"[1320,1330)",0.009769953,0.001614913,133,0.165293873
2006,2006,"[1330,1340)",0.005000744,0.000307779,134,0.061546606
2006,2006,"[1340,1350)",0.018628942,0.00030774,135,0.016519473
2006,2006,"[1350,1360)",0.001580581,0,136,0
2006,2006,"[1360,1370)",0.014542375,0.006083048,137,0.418298082
2006,2006,"[1370,1380)",0.081642719,0.005468448,138,0.066980232
2006,2006,"[1380,1390)",0.009303274,0.003928245,139,0.422243309
2006,2006,"[1390,1400)",0.159981154,0.07471839,140,0.46704495
2006,2006,"[1400,1410)",0.069200826,0.016235947,141,0.234620706
2006,2006,"[1410,1420)",0.00278042,0,142,0
2006,2006,"[1420,1430)",0.033005885,0.008322682,143,0.252157505
2006,2006,"[1430,1440)",0.045924145,0.002004368,144,0.043645185
2006,2006,"[1440,1450)",0.002539558,0,145,0
2006,2006,"[1480,1490)",0.004110941,0,149,0
2006,2006,"[1490,1500)",0.081562282,0,150,0
2007,2007,"[0,10)",0.079499443,0.000539672,1,0.006788375
2007,2007,"[10,20)",0.212678857,0.004241661,2,0.019943973
2007,2007,"[20,30)",0.019610496,0.00061766,3,0.031496388
2007,2007,"[30,40)",0.071296513,0.003677513,4,0.051580541
2007,2007,"[40,50)",0.052060797,0.001886902,5,0.036244199
2007,2007,"[50,60)",0.049446291,7.74E-05,6,0.001564574
2007,2007,"[60,70)",0.344882824,0,7,0
2007,2007,"[70,80)",0.166484143,0.000696633,8,0.004184383
2007,2007,"[80,90)",0.157555917,0.002474364,9,0.015704675
2007,2007,"[90,100)",0.00873083,0,10,0
2007,2007,"[100,110)",0.066636444,0.000773035,11,0.011600786
2007,2007,"[110,120)",0.103189226,0,12,0
2007,2007,"[120,130)",0.111866258,0,13,0
2007,2007,"[130,140)",0.07027453,0.000232238,14,0.003304724
2007,2007,"[140,150)",0.234575908,0.006425143,15,0.027390465
2007,2007,"[150,160)",0.303175502,0.000154843,16,0.000510736
2007,2007,"[160,170)",0.175510905,0.00201529,17,0.01148242
2007,2007,"[170,180)",0.547906078,0.00038757,18,0.000707366
2007,2007,"[180,190)",0.111689674,7.76E-05,19,0.000694726
2007,2007,"[190,200)",0.068187864,0.00062082,20,0.009104557
2007,2007,"[200,210)",0.256514113,0.000232967,21,0.000908204
2007,2007,"[210,220)",0.299004886,0.006217108,22,0.020792665
2007,2007,"[220,230)",0.502808826,0.011356469,23,0.022586058
2007,2007,"[230,240)",0.47247727,0.042810808,24,0.090609243
2007,2007,"[240,250)",0.220811262,0.013812673,25,0.062554207
2007,2007,"[250,260)",0.390414075,0.013663504,26,0.034997468
2007,2007,"[260,270)",0.10747324,0.002102881,27,0.019566556
2007,2007,"[270,280)",0.130457843,0.004384411,28,0.033607875
2007,2007,"[280,290)",0.083130976,0.012123796,29,0.145839692
2007,2007,"[290,300)",0.068543433,0.001401083,30,0.020440803
2007,2007,"[300,310)",0.432945849,0.028647249,31,0.066168204
2007,2007,"[310,320)",0.125985706,0.033190975,32,0.263450325
2007,2007,"[320,330)",0.04378352,0.000857998,33,0.019596373
2007,2007,"[330,340)",0.145008421,0.011588644,34,0.079917038
2007,2007,"[340,350)",0.176207205,0.02114873,35,0.120021938
2007,2007,"[350,360)",0.050200258,0.00099412,36,0.019803081
2007,2007,"[360,370)",0.135656237,0.004342157,37,0.032008532
2007,2007,"[370,380)",0.318200294,0.149552042,38,0.469993413
2007,2007,"[380,390)",0.462375972,0.141891227,39,0.306874135
2007,2007,"[390,400)",0.594840885,0.016633442,40,0.027962842
2007,2007,"[400,410)",0.262939856,0.015453913,41,0.058773566
2007,2007,"[410,420)",0.307678543,0.002572242,42,0.008360159
2007,2007,"[420,430)",0.422936198,0.010400542,43,0.024591278
2007,2007,"[430,440)",0.25399673,0.012032023,44,0.047370777
2007,2007,"[440,450)",0.151594734,0.013464321,45,0.088817867
2007,2007,"[450,460)",0.812420649,0.003345938,46,0.00411848
2007,2007,"[460,470)",0.011184476,0.003190112,47,0.285226773
2007,2007,"[470,480)",0.23560617,0.00116669,48,0.004951866
2007,2007,"[480,490)",0.193649131,0.012259009,49,0.063305261
2007,2007,"[490,500)",0.352604487,0.050319162,50,0.142707096
2007,2007,"[500,510)",0.185735024,0.040705527,51,0.219159132
2007,2007,"[510,520)",0.297308961,0.026938061,52,0.090606288
2007,2007,"[520,530)",0.36337605,0.104407089,53,0.28732518
2007,2007,"[530,540)",0.269296698,0.074386765,54,0.276226056
2007,2007,"[540,550)",0.17731163,0.061327098,55,0.345871828
2007,2007,"[550,560)",0.072528708,0.019626942,56,0.270609291
2007,2007,"[560,570)",0.195430504,0.006526829,57,0.033397185
2007,2007,"[570,580)",0.150922107,0.002867785,58,0.019001758
2007,2007,"[580,590)",0.044961602,0.009607154,59,0.213674642
2007,2007,"[590,600)",0.181219598,0.02640283,60,0.145695223
2007,2007,"[600,610)",0.048622783,0.01338069,61,0.275193824
2007,2007,"[610,620)",0.506528923,0.176785759,62,0.349014145
2007,2007,"[620,630)",0.31509407,0.103678719,63,0.329040527
2007,2007,"[630,640)",0.083091421,0.021172192,64,0.254805986
2007,2007,"[640,650)",0.283994439,0.039934448,65,0.140617005
2007,2007,"[650,660)",0.103249278,0.059144422,66,0.572831336
2007,2007,"[660,670)",0.501983069,0.170890388,67,0.340430582
2007,2007,"[670,680)",0.505518566,0.185529423,68,0.367008129
2007,2007,"[680,690)",0.007971178,7.75E-05,69,0.009723482
2007,2007,"[690,700)",0.623697933,0.011321819,70,0.018152728
2007,2007,"[700,710)",0.146847674,0.002482327,71,0.016904097
2007,2007,"[710,720)",0.191236902,0.000931336,72,0.004870065
2007,2007,"[720,730)",0.107410388,0.007146682,73,0.06653623
2007,2007,"[730,740)",0.200412809,0.026431051,74,0.13188304
2007,2007,"[740,750)",0.24933477,0.024497019,75,0.098249512
2007,2007,"[750,760)",0.203849997,0.026687997,76,0.130919779
2007,2007,"[760,770)",0.316692796,0.057701031,77,0.182198749
2007,2007,"[770,780)",0.163894306,0.002586341,78,0.015780545
2007,2007,"[780,790)",0.061859354,0.004680298,79,0.075660313
2007,2007,"[790,800)",0.218574059,0.158574075,80,0.725493576
2007,2007,"[800,810)",0.026918261,0.01322052,81,0.491135722
2007,2007,"[810,820)",0.29517533,0.041244555,82,0.139729005
2007,2007,"[820,830)",0.406894598,0.119864232,83,0.294583
2007,2007,"[830,840)",0.100668442,0.010247993,84,0.101799455
2007,2007,"[840,850)",0.198352614,0.033457663,85,0.168677702
2007,2007,"[850,860)",0.135269877,0.013099236,86,0.096837793
2007,2007,"[860,870)",0.355279448,0.062373824,87,0.175562712
2007,2007,"[870,880)",0.717526243,0.128528808,88,0.179127675
2007,2007,"[880,890)",0.14846519,0.027897843,89,0.187908312
2007,2007,"[890,900)",0.489719617,0.068502778,90,0.13988163
2007,2007,"[900,910)",0.608257992,0.164484945,91,0.270419701
2007,2007,"[910,920)",0.256136398,0.141455035,92,0.552264483
2007,2007,"[920,930)",0.628830806,0.137082813,93,0.217996339
2007,2007,"[930,940)",0.39500518,0.12140723,94,0.307356046
2007,2007,"[940,950)",0.073871762,0.008362537,95,0.113203431
2007,2007,"[950,960)",0.412561454,0.019018527,96,0.046098651
2007,2007,"[960,970)",0.371507963,0.035105627,97,0.094494952
2007,2007,"[970,980)",0.314230463,0.011150037,98,0.035483629
2007,2007,"[980,990)",0.290770348,0.013969644,99,0.048043566
2007,2007,"[990,1000)",0.928214681,0.161324369,100,0.173800708
2007,2007,"[1000,1010)",0.041625062,0.005208173,101,0.125121085
2007,2007,"[1010,1020)",0.540066212,0.15102522,102,0.279642046
2007,2007,"[1020,1030)",0.314909888,0.070223501,103,0.222995543
2007,2007,"[1030,1040)",0.116115086,0.005527715,104,0.047605488
2007,2007,"[1040,1050)",0.325702443,0.015342778,105,0.047106732
2007,2007,"[1050,1060)",0.209559583,0.04743517,106,0.22635648
2007,2007,"[1060,1070)",0.507681911,0.170827227,107,0.336484763
2007,2007,"[1070,1080)",0.348622577,0.087938534,108,0.252245667
2007,2007,"[1080,1090)",0.023321149,0.014670695,109,0.629072565
2007,2007,"[1090,1100)",0.173635469,0.061915661,110,0.356584177
2007,2007,"[1100,1110)",0.075751702,0.000466265,111,0.00615517
2007,2007,"[1110,1120)",0.318444409,0.030980627,112,0.097287395
2007,2007,"[1120,1130)",0.213852153,0.064128016,113,0.2998708
2007,2007,"[1130,1140)",0.539141258,0.182066471,114,0.337697159
2007,2007,"[1140,1150)",0.22121563,0.080313078,115,0.363053361
2007,2007,"[1150,1160)",0.024278013,0.004604287,116,0.189648424
2007,2007,"[1160,1170)",0.244642122,0.066118728,117,0.270267144
2007,2007,"[1170,1180)",0.261479625,0.0743036,118,0.284165926
2007,2007,"[1180,1190)",0.040634673,0.008681727,119,0.213653171
2007,2007,"[1190,1200)",0.254365879,0.049449954,120,0.194404825
2007,2007,"[1200,1210)",0.079845378,0.023881939,121,0.299102338
2007,2007,"[1210,1220)",0.174200385,0.0069607,122,0.039958003
2007,2007,"[1220,1230)",0.222194478,0.050453626,123,0.227069664
2007,2007,"[1230,1240)",0.386052616,0.087220154,124,0.225928152
2007,2007,"[1240,1250)",0.259491116,0.105463827,125,0.406425578
2007,2007,"[1250,1260)",0.140686309,0.051970422,126,0.369406392
2007,2007,"[1260,1270)",0.221514547,0.06952189,127,0.313847965
2007,2007,"[1270,1280)",0.091437827,0.033823279,128,0.369904669
2007,2007,"[1280,1290)",0.137553601,0.08416558,129,0.611874783
2007,2007,"[1290,1300)",0.00847594,0,130,0
2007,2007,"[1300,1310)",0.003762355,0.001693338,131,0.450073959
2007,2007,"[1310,1320)",0.044442729,0.016381201,132,0.368591244
2007,2007,"[1320,1330)",0.021610741,0.004306226,133,0.199263202
2007,2007,"[1330,1340)",0.016139212,0.006848212,134,0.424321303
2007,2007,"[1340,1350)",0.03739256,0.021542558,135,0.576118827
2007,2007,"[1350,1360)",0.003004214,0,136,0
2007,2007,"[1360,1370)",0.026674726,0,137,0
2007,2007,"[1370,1380)",0.136983708,0.013865332,138,0.10121884
2007,2007,"[1380,1390)",0.037704038,0.010244749,139,0.271714893
2007,2007,"[1390,1400)",0.195177565,0.043966801,140,0.225265652
2007,2007,"[1400,1410)",0.096536444,0.034506649,141,0.357446863
2007,2007,"[1420,1430)",0.037606848,0.011002501,143,0.292566423
2007,2007,"[1430,1440)",0.115886907,0.009653881,144,0.083304324
2007,2007,"[1440,1450)",0.010427266,0.000539959,145,0.05178341
2007,2007,"[1450,1460)",0.013595095,0.00030899,146,0.022728036
2007,2007,"[1470,1480)",0.009675426,0,148,0
2007,2007,"[1490,1500)",0.139326514,0,150,0
2008,2008,"[0,10)",0.050086121,7.71E-05,1,0.001539544
2008,2008,"[10,20)",0.144320282,0.003547671,2,0.024581926
2008,2008,"[20,30)",0.029329769,0.002625155,3,0.089504791
2008,2008,"[30,40)",0.088781598,0.007837292,4,0.088276081
2008,2008,"[40,50)",0.059090917,0.008238687,5,0.139423917
2008,2008,"[50,60)",0.055181443,0.001160091,6,0.021023205
2008,2008,"[60,70)",0.319378296,0.000625708,7,0.001959143
2008,2008,"[70,80)",0.122460488,0.002935015,8,0.023967038
2008,2008,"[80,90)",0.083296228,0.000231982,9,0.002785026
2008,2008,"[90,100)",0.039268162,0.00030925,10,0.007875324
2008,2008,"[100,110)",0.105161714,0.00030923,11,0.002940514
2008,2008,"[110,120)",0.091969518,0,12,0
2008,2008,"[120,130)",0.074972592,0,13,0
2008,2008,"[130,140)",0.147928573,0.000309664,14,0.002093335
2008,2008,"[140,150)",0.198844521,0.001703065,15,0.008564807
2008,2008,"[150,160)",0.236862127,0,16,0
2008,2008,"[160,170)",0.2116247,0.000387483,17,0.001830993
2008,2008,"[170,180)",0.474125084,0,18,0
2008,2008,"[180,190)",0.052309554,7.76E-05,19,0.001483253
2008,2008,"[190,200)",0.075645545,0,20,0
2008,2008,"[200,210)",0.205733653,7.76E-05,21,0.000377394
2008,2008,"[210,220)",0.313025321,0.001476562,22,0.004717069
2008,2008,"[220,230)",0.430983428,0,23,0
2008,2008,"[230,240)",0.431396458,0.010742929,24,0.024902682
2008,2008,"[240,250)",0.189581495,0.011006141,25,0.058054931
2008,2008,"[250,260)",0.347999452,0.016703501,26,0.047998642
2008,2008,"[260,270)",0.045951147,0.000700858,27,0.015252242
2008,2008,"[270,280)",0.1122538,0.005241014,28,0.046688963
2008,2008,"[280,290)",0.043332489,0.002078145,29,0.047958134
2008,2008,"[290,300)",0.075265061,0.00194599,30,0.025855151
2008,2008,"[300,310)",0.35502102,0.023120586,31,0.065124554
2008,2008,"[310,320)",0.052233715,0.005688694,32,0.108908469
2008,2008,"[320,330)",0.020745886,0,33,0
2008,2008,"[330,340)",0.100451437,0.005186911,34,0.051636009
2008,2008,"[340,350)",0.159972926,0.00988335,35,0.061781392
2008,2008,"[350,360)",0.033937264,0.000312302,36,0.009202324
2008,2008,"[360,370)",0.101217519,0.001130682,37,0.011170808
2008,2008,"[370,380)",0.150699089,0.041250793,38,0.273729542
2008,2008,"[380,390)",0.319915259,0.073138716,39,0.228619029
2008,2008,"[390,400)",0.463278464,0.006711469,40,0.014486899
2008,2008,"[400,410)",0.12785629,0.007566349,41,0.05917854
2008,2008,"[410,420)",0.20535395,0.001870783,42,0.009110039
2008,2008,"[420,430)",0.296192475,0.00498525,43,0.016831118
2008,2008,"[430,440)",0.092909169,0.006152997,44,0.066225936
2008,2008,"[440,450)",0.073813993,0.001945953,45,0.026362927
2008,2008,"[450,460)",0.621407251,0.00077811,46,0.001252174
2008,2008,"[460,470)",0.002272689,0.000933689,47,0.410830104
2008,2008,"[470,480)",0.127763126,0,48,0
2008,2008,"[480,490)",0.098325799,0.003671809,49,0.037343295
2008,2008,"[490,500)",0.225766052,0.038071043,50,0.168630503
2008,2008,"[500,510)",0.078858686,0.005437537,51,0.06895293
2008,2008,"[510,520)",0.245904757,0.022047136,52,0.089657214
2008,2008,"[520,530)",0.263846274,0.076928001,53,0.29156372
2008,2008,"[530,540)",0.071352914,0.004187802,54,0.058691392
2008,2008,"[540,550)",0.086910404,0.008141865,55,0.093681132
2008,2008,"[550,560)",0.03110804,0.008615089,56,0.276940916
2008,2008,"[560,570)",0.10125837,0.001163898,57,0.011494335
2008,2008,"[570,580)",0.100405353,0.001395255,58,0.013896225
2008,2008,"[580,590)",0.012592732,0.00263376,59,0.209149251
2008,2008,"[590,600)",0.126617921,0.010839609,60,0.085608809
2008,2008,"[600,610)",0.026262544,0.002165561,61,0.082458142
2008,2008,"[610,620)",0.477536664,0.082967933,62,0.173741493
2008,2008,"[620,630)",0.266305801,0.063439756,63,0.238221456
2008,2008,"[630,640)",0.029928362,0.001623696,64,0.054252765
2008,2008,"[640,650)",0.15728495,0.010525631,65,0.066920779
2008,2008,"[650,660)",0.061875079,0.036694868,66,0.593047611
2008,2008,"[660,670)",0.509264437,0.096458663,67,0.189407813
2008,2008,"[670,680)",0.694789475,0.375032858,68,0.53977913
2008,2008,"[680,690)",0.001680457,0,69,0
2008,2008,"[690,700)",0.50826146,0.007521824,70,0.014799123
2008,2008,"[700,710)",0.128484141,0.001706999,71,0.013285679
2008,2008,"[710,720)",0.222674093,0.005045499,72,0.02265867
2008,2008,"[720,730)",0.035198803,0.002641131,73,0.075034674
2008,2008,"[730,740)",0.132540879,0.02277767,74,0.171853926
2008,2008,"[740,750)",0.219039568,0.016642874,75,0.075981131
2008,2008,"[750,760)",0.165295511,0.012838137,76,0.077667792
2008,2008,"[760,770)",0.247681728,0.021264407,77,0.085853759
2008,2008,"[770,780)",0.153826441,0.001091072,78,0.007092879
2008,2008,"[780,790)",0.041782339,0.001481871,79,0.035466447
2008,2008,"[790,800)",0.189263145,0.124626606,80,0.658483223
2008,2008,"[800,810)",0.020436594,0.005703181,81,0.279067103
2008,2008,"[810,820)",0.38507092,0.034995455,82,0.090880545
2008,2008,"[820,830)",0.30837248,0.052975897,83,0.171791909
