distMark,year,f_year,urban_perc
409,2004,2004,0.010431006
410,2004,2004,0.010699037
411,2004,2004,0.010933075
412,2004,2004,0.011103329
413,2004,2004,0.011227976
414,2004,2004,0.011304121
415,2004,2004,0.011253251
416,2004,2004,0.011152856
417,2004,2004,0.004531753
418,2004,2004,0
419,2004,2004,0
420,2004,2004,0
421,2004,2004,0
422,2004,2004,0
423,2004,2004,0.0086877
424,2004,2004,0.019050734
425,2004,2004,0.035606642
426,2004,2004,0.057557299
427,2004,2004,0.086166846
428,2004,2004,0.116227941
429,2004,2004,0.12087014
430,2004,2004,0.119908523
431,2004,2004,0.118489413
432,2004,2004,0.116876444
433,2004,2004,0.115528263
434,2004,2004,0.114427101
435,2004,2004,0.113560717
436,2004,2004,0.10599027
437,2004,2004,0.079644068
438,2004,2004,0.058452884
439,2004,2004,0.035491137
440,2004,2004,0.01857531
441,2004,2004,0.007375392
442,2004,2004,0.001830307
443,2004,2004,0
444,2004,2004,0
445,2004,2004,0
446,2004,2004,0
447,2004,2004,0
448,2004,2004,0
449,2004,2004,0
450,2004,2004,0
451,2004,2004,0
452,2004,2004,0
453,2004,2004,0
454,2004,2004,0
455,2004,2004,0
456,2004,2004,0
457,2004,2004,0
458,2004,2004,0.005821158
459,2004,2004,0.009683192
460,2004,2004,0.009664472
461,2004,2004,0.009645817
462,2004,2004,0.00951727
463,2004,2004,0.00942752
464,2004,2004,0.009392099
465,2004,2004,0.009270219
466,2004,2004,0.009218962
467,2004,2004,0.009253084
468,2004,2004,0.009374509
469,2004,2004,0.009499174
470,2004,2004,0.009571912
471,2004,2004,0.013556368
472,2004,2004,0.027757676
473,2004,2004,0.04468246
474,2004,2004,0.059504291
475,2004,2004,0.078942507
476,2004,2004,0.092714126
477,2004,2004,0.099117258
478,2004,2004,0.104761822
479,2004,2004,0.104132417
480,2004,2004,0.103717013
481,2004,2004,0.102490577
482,2004,2004,0.102088138
483,2004,2004,0.101688875
484,2004,2004,0.101490376
485,2004,2004,0.08731632
486,2004,2004,0.053705038
487,2004,2004,0.019070811
488,2004,2004,0.0075563
489,2004,2004,0.005614194
490,2004,2004,0.003735803
491,2004,2004,0.003756855
492,2004,2004,0.003749809
493,2004,2004,0.003749813
494,2004,2004,0.003749813
495,2004,2004,0.013124227
496,2004,2004,0.018678833
497,2004,2004,0.01871378
498,2004,2004,0.018926303
499,2004,2004,0.018854931
500,2004,2004,0.018819444
501,2004,2004,0.018644004
502,2004,2004,0.018574736
503,2004,2004,0.015055508
504,2004,2004,0.014915158
505,2004,2004,0.014915158
506,2004,2004,0.015027225
507,2004,2004,0.013198463
508,2004,2004,0.00755629
509,2004,2004,0
510,2004,2004,0
511,2004,2004,0
512,2004,2004,0
513,2004,2004,0
514,2004,2004,0
515,2004,2004,0
516,2004,2004,0
517,2004,2004,0.011355895
518,2004,2004,0.013198583
519,2004,2004,0.01305094
520,2004,2004,0.014915361
521,2004,2004,0.018609505
522,2004,2004,0.028443776
523,2004,2004,0.029391273
524,2004,2004,0.029623445
525,2004,2004,0.029506884
526,2004,2004,0.029506903
527,2004,2004,0.030465796
528,2004,2004,0.031688649
529,2004,2004,0.033306994
530,2004,2004,0.033307001
531,2004,2004,0.032654425
532,2004,2004,0.031890785
533,2004,2004,0.030968992
534,2004,2004,0.02031036
535,2004,2004,0.013851473
536,2004,2004,0.013349549
537,2004,2004,0.013002401
538,2004,2004,0.009252764
539,2004,2004,0.005572326
540,2004,2004,0.00184039
541,2004,2004,0
542,2004,2004,0
543,2004,2004,0
544,2004,2004,0
545,2004,2004,0
546,2004,2004,0
547,2004,2004,0
548,2004,2004,0
549,2004,2004,0
550,2004,2004,0.001816992
551,2004,2004,0.003680801
552,2004,2004,0.003714979
553,2004,2004,0
554,2004,2004,0
555,2004,2004,0
556,2004,2004,0
557,2004,2004,0
558,2004,2004,0
559,2004,2004,0
560,2004,2004,0
561,2004,2004,0.003680798
562,2004,2004,0.016686517
563,2004,2004,0.039227544
564,2004,2004,0.060795062
565,2004,2004,0.071379707
566,2004,2004,0.086245155
567,2004,2004,0.098603715
568,2004,2004,0.104889013
569,2004,2004,0.105290618
570,2004,2004,0.105290604
571,2004,2004,0.10529064
572,2004,2004,0.105290666
573,2004,2004,0.111247135
574,2004,2004,0.111247322
575,2004,2004,0.094165987
576,2004,2004,0.071379153
577,2004,2004,0.043779914
578,2004,2004,0.030111912
579,2004,2004,0.024237888
580,2004,2004,0.020394748
581,2004,2004,0.011292007
582,2004,2004,0.028337382
583,2004,2004,0.074805971
584,2004,2004,0.134148539
585,2004,2004,0.172494369
586,2004,2004,0.214702708
587,2004,2004,0.273444379
588,2004,2004,0.32234616
589,2004,2004,0.339911415
590,2004,2004,0.372394779
591,2004,2004,0.412552883
592,2004,2004,0.481892069
593,2004,2004,0.53293346
594,2004,2004,0.597074003
595,2004,2004,0.656541422
596,2004,2004,0.702353302
597,2004,2004,0.735887888
598,2004,2004,0.793152645
599,2004,2004,0.853440348
600,2004,2004,0.915511582
601,2004,2004,0.935968354
602,2004,2004,0.967880958
603,2004,2004,0.972291846
604,2004,2004,0.976470931
605,2004,2004,0.974909693
606,2004,2004,0.963498933
607,2004,2004,0.951722416
608,2004,2004,0.943358693
609,2004,2004,0.938552576
610,2004,2004,0.914027343
611,2004,2004,0.901158219
612,2004,2004,0.871373329
613,2004,2004,0.815262915
614,2004,2004,0.796241834
615,2004,2004,0.757938351
616,2004,2004,0.730936352
617,2004,2004,0.715487823
618,2004,2004,0.662226775
619,2004,2004,0.630718451
620,2004,2004,0.59486367
621,2004,2004,0.551467347
622,2004,2004,0.508412197
623,2004,2004,0.452474737
624,2004,2004,0.39630287
625,2004,2004,0.349382545
626,2004,2004,0.305605352
627,2004,2004,0.296580611
628,2004,2004,0.290913737
629,2004,2004,0.27958038
630,2004,2004,0.282293612
631,2004,2004,0.296443106
632,2004,2004,0.284453335
633,2004,2004,0.275285785
634,2004,2004,0.268015362
635,2004,2004,0.257075518
636,2004,2004,0.229571567
637,2004,2004,0.209157659
638,2004,2004,0.177957453
639,2004,2004,0.152833636
640,2004,2004,0.138242086
641,2004,2004,0.104671683
642,2004,2004,0.08542907
643,2004,2004,0.073948068
644,2004,2004,0.081615241
645,2004,2004,0.094794741
646,2004,2004,0.088345881
647,2004,2004,0.0967688
648,2004,2004,0.111685171
649,2004,2004,0.113422492
650,2004,2004,0.113422467
651,2004,2004,0.113422267
652,2004,2004,0.108403229
653,2004,2004,0.101139626
654,2004,2004,0.099716221
655,2004,2004,0.097796783
656,2004,2004,0.091419251
657,2004,2004,0.082186763
658,2004,2004,0.063546419
659,2004,2004,0.037916202
660,2004,2004,0.024866569
661,2004,2004,0.020961038
662,2004,2004,0.011922742
663,2004,2004,0.004792027
664,2004,2004,0
665,2004,2004,0
666,2004,2004,0.00431631
667,2004,2004,0.012516492
668,2004,2004,0.02866689
669,2004,2004,0.044682204
670,2004,2004,0.046713312
671,2004,2004,0.045783408
672,2004,2004,0.045065713
673,2004,2004,0.044628513
674,2004,2004,0.044455958
675,2004,2004,0.045332208
676,2004,2004,0.042222358
677,2004,2004,0.028261824
678,2004,2004,0.011967323
679,2004,2004,0.011710395
680,2004,2004,0.017329036
681,2004,2004,0.015198617
682,2004,2004,0.016842463
683,2004,2004,0.026199245
684,2004,2004,0.038790882
685,2004,2004,0.059001268
686,2004,2004,0.076301723
687,2004,2004,0.101436818
688,2004,2004,0.139527833
689,2004,2004,0.183932174
690,2004,2004,0.227373923
691,2004,2004,0.266481386
692,2004,2004,0.312877524
693,2004,2004,0.368767736
694,2004,2004,0.44649452
695,2004,2004,0.513309311
696,2004,2004,0.578020186
697,2004,2004,0.603862114
698,2004,2004,0.611655188
699,2004,2004,0.601537673
700,2004,2004,0.561734701
701,2004,2004,0.507549211
702,2004,2004,0.42826375
703,2004,2004,0.360461254
704,2004,2004,0.28837014
705,2004,2004,0.221840773
706,2004,2004,0.165220193
707,2004,2004,0.117445765
708,2004,2004,0.074542815
709,2004,2004,0.055628546
710,2004,2004,0.048384015
711,2004,2004,0.036296888
712,2004,2004,0.025676123
713,2004,2004,0.025676369
714,2004,2004,0.019134343
715,2004,2004,0.019053254
716,2004,2004,0.012756204
717,2004,2004,0
718,2004,2004,0.008450089
719,2004,2004,0.008326966
720,2004,2004,0.008275273
721,2004,2004,0.012412981
722,2004,2004,0.012412986
723,2004,2004,0.012361833
724,2004,2004,0.016516515
725,2004,2004,0.032964663
726,2004,2004,0.053901481
727,2004,2004,0.093098664
728,2004,2004,0.141579177
729,2004,2004,0.173782292
730,2004,2004,0.212150826
731,2004,2004,0.265753271
732,2004,2004,0.316427432
733,2004,2004,0.341856424
734,2004,2004,0.351528131
735,2004,2004,0.35871792
736,2004,2004,0.323118422
737,2004,2004,0.297188124
738,2004,2004,0.259218348
739,2004,2004,0.233363737
740,2004,2004,0.209012737
741,2004,2004,0.183500324
742,2004,2004,0.157460906
743,2004,2004,0.127954771
744,2004,2004,0.111028337
745,2004,2004,0.102803329
746,2004,2004,0.098488465
747,2004,2004,0.08293515
748,2004,2004,0.069394535
749,2004,2004,0.079710029
750,2004,2004,0.080403547
751,2004,2004,0.076283111
752,2004,2004,0.064964145
753,2004,2004,0.053296418
754,2004,2004,0.041559223
755,2004,2004,0.033811568
756,2004,2004,0.031813622
757,2004,2004,0.031754195
758,2004,2004,0.031873268
759,2004,2004,0.032174897
760,2004,2004,0.042279242
761,2004,2004,0.052492406
762,2004,2004,0.058552766
763,2004,2004,0.060860831
764,2004,2004,0.059019961
765,2004,2004,0.061393974
766,2004,2004,0.062050817
767,2004,2004,0.062183871
768,2004,2004,0.061524279
769,2004,2004,0.060750958
770,2004,2004,0.059872976
771,2004,2004,0.05914039
772,2004,2004,0.051962547
773,2004,2004,0.047774449
774,2004,2004,0.04130925
775,2004,2004,0.030807304
776,2004,2004,0.024558063
777,2004,2004,0.009322091
778,2004,2004,0.012906673
779,2004,2004,0.016563724
780,2004,2004,0.023881378
781,2004,2004,0.033066594
782,2004,2004,0.032885368
783,2004,2004,0.03483962
784,2004,2004,0.036673275
785,2004,2004,0.038791442
786,2004,2004,0.047316479
787,2004,2004,0.062456439
788,2004,2004,0.080263558
789,2004,2004,0.08293571
790,2004,2004,0.080749535
791,2004,2004,0.077652608
792,2004,2004,0.074171759
793,2004,2004,0.070927954
794,2004,2004,0.06799078
795,2004,2004,0.054726544
796,2004,2004,0.051652542
797,2004,2004,0.062212485
798,2004,2004,0.082475348
799,2004,2004,0.106188424
800,2004,2004,0.12420857
801,2004,2004,0.147562931
802,2004,2004,0.162552722
803,2004,2004,0.163194447
804,2004,2004,0.162300715
805,2004,2004,0.162008314
806,2004,2004,0.163496222
807,2004,2004,0.165626301
808,2004,2004,0.168763755
809,2004,2004,0.171363662
810,2004,2004,0.174386085
811,2004,2004,0.155577318
812,2004,2004,0.130517863
813,2004,2004,0.105407138
814,2004,2004,0.070307952
815,2004,2004,0.036608624
816,2004,2004,0.019677254
817,2004,2004,0.017490868
818,2004,2004,0.017645192
819,2004,2004,0.018083969
820,2004,2004,0.018459581
821,2004,2004,0.018851079
822,2004,2004,0.018675024
823,2004,2004,0.017606351
824,2004,2004,0.018892453
825,2004,2004,0.018972103
826,2004,2004,0.015542281
827,2004,2004,0.014514694
828,2004,2004,0.005071528
829,2004,2004,0
830,2004,2004,0
831,2004,2004,0
832,2004,2004,0.002230358
833,2004,2004,0.004316306
834,2004,2004,0.004137711
835,2004,2004,0.003997127
836,2004,2004,0.003895905
837,2004,2004,0.003895906
838,2004,2004,0.003949781
839,2004,2004,0.004021262
840,2004,2004,0.008190654
841,2004,2004,0.022851429
842,2004,2004,0.036296467
843,2004,2004,0.054901824
844,2004,2004,0.079121111
845,2004,2004,0.095713651
846,2004,2004,0.126383033
847,2004,2004,0.173441437
848,2004,2004,0.247331648
849,2004,2004,0.318564111
850,2004,2004,0.399665807
851,2004,2004,0.475064178
852,2004,2004,0.517725518
853,2004,2004,0.542807931
854,2004,2004,0.548701387
855,2004,2004,0.531240072
856,2004,2004,0.503533763
857,2004,2004,0.486092408
858,2004,2004,0.455820458
859,2004,2004,0.432181722
860,2004,2004,0.397759358
861,2004,2004,0.358013136
862,2004,2004,0.319300447
863,2004,2004,0.261718432
864,2004,2004,0.216711892
865,2004,2004,0.179668601
866,2004,2004,0.148266749
867,2004,2004,0.118282156
868,2004,2004,0.08823239
869,2004,2004,0.059998384
870,2004,2004,0.037317102
871,2004,2004,0.018697313
872,2004,2004,0.002077482
873,2004,2004,0
874,2004,2004,0
875,2004,2004,0.006545133
876,2004,2004,0.021580799
877,2004,2004,0.033943715
878,2004,2004,0.0499615
879,2004,2004,0.076387013
880,2004,2004,0.087866738
881,2004,2004,0.093235704
882,2004,2004,0.092300033
883,2004,2004,0.091565072
884,2004,2004,0.079940081
885,2004,2004,0.058423054
886,2004,2004,0.044954095
887,2004,2004,0.047286338
888,2004,2004,0.050166978
889,2004,2004,0.04657144
890,2004,2004,0.03379935
891,2004,2004,0.021213915
892,2004,2004,0.012782582
893,2004,2004,0.008521727
894,2004,2004,0.006364183
895,2004,2004,0.006337477
896,2004,2004,0.006258281
897,2004,2004,0.010301607
898,2004,2004,0.020434836
899,2004,2004,0.022341425
900,2004,2004,0.022296168
901,2004,2004,0.022251074
902,2004,2004,0.022296175
903,2004,2004,0.022296178
904,2004,2004,0.022161447
905,2004,2004,0.022028347
906,2004,2004,0.022251247
907,2004,2004,0.020435084
908,2004,2004,0.039390179
909,2004,2004,0.052153192
910,2004,2004,0.051935877
911,2004,2004,0.049447615
912,2004,2004,0.048645805
913,2004,2004,0.047774269
914,2004,2004,0.046750636
915,2004,2004,0.046750675
916,2004,2004,0.055187404
917,2004,2004,0.056296843
918,2004,2004,0.059276493
919,2004,2004,0.059554905
920,2004,2004,0.053527912
921,2004,2004,0.037831341
922,2004,2004,0.026645308
923,2004,2004,0.010980369
924,2004,2004,0.004344442
925,2004,2004,0.006446641
926,2004,2004,0.010675435
927,2004,2004,0.010607484
928,2004,2004,0.010630024
929,2004,2004,0.010721192
930,2004,2004,0.006405198
931,2004,2004,0.006350934
932,2004,2004,0.006245153
933,2004,2004,0.006180816
934,2004,2004,0.006105341
935,2004,2004,0.006080591
936,2004,2004,0.006117799
937,2004,2004,0.006310838
938,2004,2004,0.002181683
939,2004,2004,0.004552051
940,2004,2004,0.011754604
941,2004,2004,0.011810148
942,2004,2004,0.01167231
943,2004,2004,0.011458312
944,2004,2004,0.011102125
945,2004,2004,0.010744274
946,2004,2004,0.010540379
947,2004,2004,0.010259185
948,2004,2004,0.010093519
949,2004,2004,0.009933091
950,2004,2004,0.009992651
951,2004,2004,0.009992649
952,2004,2004,0.010155006
953,2004,2004,0.010322752
954,2004,2004,0.004172207
955,2004,2004,0
956,2004,2004,0
957,2004,2004,0
958,2004,2004,0
959,2004,2004,0
960,2004,2004,0
961,2004,2004,0.006736144
962,2004,2004,0.017724267
963,2004,2004,0.019721491
964,2004,2004,0.019764772
965,2004,2004,0.019507746
966,2004,2004,0.019340063
967,2004,2004,0.019216193
968,2004,2004,0.019175251
969,2004,2004,0.019134485
970,2004,2004,0.019013206
971,2004,2004,0.018775195
972,2004,2004,0.01858138
973,2004,2004,0.018059386
974,2004,2004,0.013715952
975,2004,2004,0.003880786
976,2004,2004,0
977,2004,2004,0
978,2004,2004,0
979,2004,2004,0
980,2004,2004,0
981,2004,2004,0
982,2004,2004,0
983,2004,2004,0
984,2004,2004,0
985,2004,2004,0
986,2004,2004,0
987,2004,2004,0
988,2004,2004,0
989,2004,2004,0
990,2004,2004,0
991,2004,2004,0
992,2004,2004,0
993,2004,2004,0
994,2004,2004,0.002086117
995,2004,2004,0.004146287
996,2004,2004,0.004070343
997,2004,2004,0.003965428
998,2004,2004,0.003880786
999,2004,2004,0.005732187
1000,2004,2004,0.021058389
1001,2004,2004,0.055837907
1002,2004,2004,0.093985152
1003,2004,2004,0.141393925
1004,2004,2004,0.192983081
1005,2004,2004,0.243228336
1006,2004,2004,0.304300731
1007,2004,2004,0.331862237
1008,2004,2004,0.351064099
1009,2004,2004,0.371491264
1010,2004,2004,0.37473977
1011,2004,2004,0.360274759
1012,2004,2004,0.342214679
1013,2004,2004,0.301170164
1014,2004,2004,0.261993401
1015,2004,2004,0.223181115
1016,2004,2004,0.184886935
1017,2004,2004,0.149358216
1018,2004,2004,0.120926362
1019,2004,2004,0.102266745
1020,2004,2004,0.085954914
1021,2004,2004,0.070428177
1022,2004,2004,0.054900946
1023,2004,2004,0.047274609
1024,2004,2004,0.038105887
1025,2004,2004,0.031096661
1026,2004,2004,0.022250031
1027,2004,2004,0.017633838
1028,2004,2004,0.015433067
1029,2004,2004,0.011442511
1030,2004,2004,0.005710371
1031,2004,2004,0
1032,2004,2004,0
1033,2004,2004,0
1034,2004,2004,0
1035,2004,2004,0
1036,2004,2004,0
1037,2004,2004,0
1038,2004,2004,0
1039,2004,2004,0
1040,2004,2004,0.008122161
1041,2004,2004,0.048603585
1042,2004,2004,0.068717586
1043,2004,2004,0.07724792
1044,2004,2004,0.07512026
1045,2004,2004,0.06773767
1046,2004,2004,0.046472638
1047,2004,2004,0.033530041
1048,2004,2004,0.019507837
1049,2004,2004,0.014512018
1050,2004,2004,0.010176227
1051,2004,2004,0.010053308
1052,2004,2004,0.008010369
1053,2004,2004,0.003997114
1054,2004,2004,0.004013155
1055,2004,2004,0.004029324
1056,2004,2004,0.004029328
1057,2004,2004,0.004021221
1058,2004,2004,0.004029321
1059,2004,2004,0.004045619
1060,2004,2004,0.004120629
1061,2004,2004,0.002099236
1062,2004,2004,0.014850298
1063,2004,2004,0.042613291
1064,2004,2004,0.069359329
1065,2004,2004,0.093204388
1066,2004,2004,0.124904264
1067,2004,2004,0.148821228
1068,2004,2004,0.114325968
1069,2004,2004,0.088171037
1070,2004,2004,0.054696639
1071,2004,2004,0.037787624
1072,2004,2004,0.033449624
1073,2004,2004,0.039309713
1074,2004,2004,0.030652991
1075,2004,2004,0.017950934
1076,2004,2004,0.013742763
1077,2004,2004,0.009720825
1078,2004,2004,0.00193289
1079,2004,2004,0.00193289
1080,2004,2004,0.001929162
1081,2004,2004,0.001936633
1082,2004,2004,0.001951752
1083,2004,2004,0.001947951
1084,2004,2004,0.001951752
1085,2004,2004,0.001955569
1086,2004,2004,0.001955569
1087,2004,2004,0.001970986
1088,2004,2004,0.00200658
1089,2004,2004,0.002026917
1090,2004,2004,0.002043484
1091,2004,2004,0.004086967
1092,2004,2004,0.008224317
1093,2004,2004,0.010452323
1094,2004,2004,0.01488215
1095,2004,2004,0.027755858
1096,2004,2004,0.031421931
1097,2004,2004,0.034880914
1098,2004,2004,0.041036525
1099,2004,2004,0.049963246
1100,2004,2004,0.0515497
1101,2004,2004,0.063572211
1102,2004,2004,0.080424358
1103,2004,2004,0.098691768
1104,2004,2004,0.129880709
1105,2004,2004,0.163703763
1106,2004,2004,0.191249174
1107,2004,2004,0.218444607
1108,2004,2004,0.241115714
1109,2004,2004,0.28116619
1110,2004,2004,0.308614895
1111,2004,2004,0.320265882
1112,2004,2004,0.302539719
1113,2004,2004,0.276018282
1114,2004,2004,0.21871499
1115,2004,2004,0.16903378
1116,2004,2004,0.119821906
1117,2004,2004,0.085403823
1118,2004,2004,0.061918042
1119,2004,2004,0.040223238
1120,2004,2004,0.027347154
1121,2004,2004,0.018892919
1122,2004,2004,0.010301624
1123,2004,2004,0.006093099
1124,2004,2004,0.006056201
1125,2004,2004,0.002014665
1126,2004,2004,0
1127,2004,2004,0
1128,2004,2004,0
1129,2004,2004,0
1130,2004,2004,0
1131,2004,2004,0
1132,2004,2004,0
1133,2004,2004,0
1134,2004,2004,0
1135,2004,2004,0
1136,2004,2004,0
1137,2004,2004,0
1138,2004,2004,0
1139,2004,2004,0.001896241
1140,2004,2004,0.001899843
1141,2004,2004,0
1142,2004,2004,0
1143,2004,2004,0.001889077
1144,2004,2004,0.003749818
1145,2004,2004,0.003749817
1146,2004,2004,0.003742799
1147,2004,2004,0.003756859
1148,2004,2004,0.003756859
1149,2004,2004,0.00563529
1150,2004,2004,0.018784296
1151,2004,2004,0.041170536
1152,2004,2004,0.041093631
1153,2004,2004,0.04256402
1154,2004,2004,0.042328973
1155,2004,2004,0.042251241
1156,2004,2004,0.042642995
1157,2004,2004,0.043448526
1158,2004,2004,0.04235966
1159,2004,2004,0.04302244
1160,2004,2004,0.043880486
1161,2004,2004,0.044682617
1162,2004,2004,0.045421094
1163,2004,2004,0.037865898
1164,2004,2004,0.023637379
1165,2004,2004,0.017568271
1166,2004,2004,0.017922485
1167,2004,2004,0.015859789
1168,2004,2004,0.016041515
1169,2004,2004,0.016115364
1170,2004,2004,0.016004802
1171,2004,2004,0.015647027
1172,2004,2004,0.015508366
1173,2004,2004,0.015823875
1174,2004,2004,0.016004787
1175,2004,2004,0.015647063
1176,2004,2004,0.014663704
1177,2004,2004,0.01390625
1178,2004,2004,0.013529959
1179,2004,2004,0.013349114
1180,2004,2004,0.013273063
1181,2004,2004,0.007598875
1182,2004,2004,0.003828534
1183,2004,2004,0.009498038
1184,2004,2004,0.013246737
1185,2004,2004,0.01921507
1186,2004,2004,0.025369939
1187,2004,2004,0.033636835
1188,2004,2004,0.04005007
1189,2004,2004,0.040456321
1190,2004,2004,0.04282611
1191,2004,2004,0.047584345
1192,2004,2004,0.050596553
1193,2004,2004,0.05839807
1194,2004,2004,0.055513286
1195,2004,2004,0.047690436
1196,2004,2004,0.043845532
1197,2004,2004,0.042121612
1198,2004,2004,0.051844275
1199,2004,2004,0.106042806
1200,2004,2004,0.182717825
1201,2004,2004,0.258878835
1202,2004,2004,0.320625155
1203,2004,2004,0.37205519
1204,2004,2004,0.427065153
1205,2004,2004,0.48734658
1206,2004,2004,0.543568668
1207,2004,2004,0.583587398
1208,2004,2004,0.566929938
1209,2004,2004,0.55425374
1210,2004,2004,0.523625835
1211,2004,2004,0.507545592
1212,2004,2004,0.521285832
1213,2004,2004,0.539610445
1214,2004,2004,0.540089486
1215,2004,2004,0.532128669
1216,2004,2004,0.519042436
1217,2004,2004,0.47906589
1218,2004,2004,0.4424929
1219,2004,2004,0.399277963
1220,2004,2004,0.346458733
1221,2004,2004,0.282806911
1222,2004,2004,0.23990391
1223,2004,2004,0.21723012
1224,2004,2004,0.19820025
1225,2004,2004,0.201094554
1226,2004,2004,0.202329892
1227,2004,2004,0.193272768
1228,2004,2004,0.164147221
1229,2004,2004,0.130513894
1230,2004,2004,0.10735908
1231,2004,2004,0.079269681
1232,2004,2004,0.045895689
1233,2004,2004,0.01460289
1234,2004,2004,0.006232348
1235,2004,2004,0.010452397
1236,2004,2004,0.035989657
1237,2004,2004,0.055394559
1238,2004,2004,0.077359655
1239,2004,2004,0.085770948
1240,2004,2004,0.08577097
1241,2004,2004,0.107444212
1242,2004,2004,0.13842102
1243,2004,2004,0.1751886
1244,2004,2004,0.210138784
1245,2004,2004,0.249808199
1246,2004,2004,0.308774106
1247,2004,2004,0.372846708
1248,2004,2004,0.432503645
1249,2004,2004,0.472097598
1250,2004,2004,0.489080462
1251,2004,2004,0.500673929
1252,2004,2004,0.492291802
1253,2004,2004,0.479807012
1254,2004,2004,0.470109824
1255,2004,2004,0.436644815
1256,2004,2004,0.421949269
1257,2004,2004,0.416528085
1258,2004,2004,0.411453498
1259,2004,2004,0.380262385
1260,2004,2004,0.34848014
1261,2004,2004,0.320516737
1262,2004,2004,0.290037117
1263,2004,2004,0.25670476
1264,2004,2004,0.203661039
1265,2004,2004,0.158779061
1266,2004,2004,0.133939608
1267,2004,2004,0.106524418
1268,2004,2004,0.083088206
1269,2004,2004,0.063916362
1270,2004,2004,0.07504836
1271,2004,2004,0.082563583
1272,2004,2004,0.077509734
1273,2004,2004,0.087072004
1274,2004,2004,0.103442371
1275,2004,2004,0.12980005
1276,2004,2004,0.160705354
1277,2004,2004,0.185810121
1278,2004,2004,0.194526263
1279,2004,2004,0.205549808
1280,2004,2004,0.223389815
1281,2004,2004,0.256225189
1282,2004,2004,0.289160427
1283,2004,2004,0.330486938
1284,2004,2004,0.362678765
1285,2004,2004,0.391203947
1286,2004,2004,0.424362751
1287,2004,2004,0.43670065
1288,2004,2004,0.435844482
1289,2004,2004,0.4391437
1290,2004,2004,0.449303796
1291,2004,2004,0.468011094
1292,2004,2004,0.476505169
1293,2004,2004,0.488973724
1294,2004,2004,0.48985166
1295,2004,2004,0.515444841
1296,2004,2004,0.541282315
1297,2004,2004,0.559994104
1298,2004,2004,0.559761196
1299,2004,2004,0.587143218
1300,2004,2004,0.62529212
1301,2004,2004,0.669389102
1302,2004,2004,0.713795769
1303,2004,2004,0.739447092
1304,2004,2004,0.761562577
1305,2004,2004,0.779841835
1306,2004,2004,0.771102891
1307,2004,2004,0.748483833
1308,2004,2004,0.765087128
1309,2004,2004,0.774398027
1310,2004,2004,0.793953899
1311,2004,2004,0.78026728
1312,2004,2004,0.734888286
1313,2004,2004,0.677195648
1314,2004,2004,0.618983084
1315,2004,2004,0.556027794
1316,2004,2004,0.497692553
1317,2004,2004,0.457831601
1318,2004,2004,0.427404127
1319,2004,2004,0.390253891
1320,2004,2004,0.352581212
1321,2004,2004,0.311795054
1322,2004,2004,0.25707212
1323,2004,2004,0.243172461
1324,2004,2004,0.297143575
1325,2004,2004,0.36080849
1326,2004,2004,0.391449318
1327,2004,2004,0.393667646
1328,2004,2004,0.382593333
1329,2004,2004,0.368974621
1330,2004,2004,0.361447982
1331,2004,2004,0.341557555
1332,2004,2004,0.305829996
1333,2004,2004,0.276073028
1334,2004,2004,0.242019037
1335,2004,2004,0.211616328
1336,2004,2004,0.209657969
1337,2004,2004,0.197129304
1338,2004,2004,0.185417778
1339,2004,2004,0.187005588
1340,2004,2004,0.180811941
1341,2004,2004,0.173629742
1342,2004,2004,0.173881864
1343,2004,2004,0.167191491
1344,2004,2004,0.154325413
1345,2004,2004,0.138487894
1346,2004,2004,0.120740643
1347,2004,2004,0.110425723
1348,2004,2004,0.120799587
1349,2004,2004,0.155005631
1350,2004,2004,0.193652333
1351,2004,2004,0.219629784
1352,2004,2004,0.257649764
1353,2004,2004,0.29369872
1354,2004,2004,0.310324333
1355,2004,2004,0.312748264
1356,2004,2004,0.292391127
1357,2004,2004,0.28047496
1358,2004,2004,0.264250113
1359,2004,2004,0.226016851
1360,2004,2004,0.197977198
1361,2004,2004,0.176684204
1362,2004,2004,0.150947341
1363,2004,2004,0.123226467
1364,2004,2004,0.098576366
1365,2004,2004,0.077916358
1366,2004,2004,0.056711124
1367,2004,2004,0.057270915
1368,2004,2004,0.058073378
1369,2004,2004,0.056523586
1370,2004,2004,0.056983703
1371,2004,2004,0.069619628
1372,2004,2004,0.085824122
1373,2004,2004,0.112159786
1374,2004,2004,0.147959297
1375,2004,2004,0.185343181
1376,2004,2004,0.215838899
1377,2004,2004,0.249316887
1378,2004,2004,0.288059518
1379,2004,2004,0.327105803
1380,2004,2004,0.347052378
1381,2004,2004,0.347660279
1382,2004,2004,0.320487751
1383,2004,2004,0.303172097
1384,2004,2004,0.299977104
1385,2004,2004,0.30178187
1386,2004,2004,0.297564467
1387,2004,2004,0.285212732
1388,2004,2004,0.255345746
1389,2004,2004,0.234767812
1390,2004,2004,0.22295733
1391,2004,2004,0.209289154
1392,2004,2004,0.196534561
1393,2004,2004,0.214115641
1394,2004,2004,0.213191234
1395,2004,2004,0.218445321
1396,2004,2004,0.245454283
1397,2004,2004,0.248170434
1398,2004,2004,0.291438374
1399,2004,2004,0.340390355
1400,2004,2004,0.381682208
1401,2004,2004,0.400539914
1402,2004,2004,0.377316903
1403,2004,2004,0.341416323
1404,2004,2004,0.304578101
1405,2004,2004,0.301032564
1406,2004,2004,0.317093771
