DistMark,year,f_year,size,mov_aver,reserve,reserve_name,reserve_without_nj
0,2006,2006,0,0,N,non-PAs,N
1,2006,2006,0,0,N,non-PAs,N
2,2006,2006,0,0,N,non-PAs,N
3,2006,2006,0,0,N,non-PAs,N
4,2006,2006,0,0,N,non-PAs,N
5,2006,2006,0,0,N,non-PAs,N
6,2006,2006,0,0,N,non-PAs,N
7,2006,2006,0,0,N,non-PAs,N
8,2006,2006,0,0,N,non-PAs,N
9,2006,2006,0,0,N,non-PAs,N
10,2006,2006,0,0,N,non-PAs,N
11,2006,2006,0,0,N,non-PAs,N
12,2006,2006,0,0,N,non-PAs,N
13,2006,2006,0,0,N,non-PAs,N
14,2006,2006,0,0,N,non-PAs,N
15,2006,2006,0,0,N,non-PAs,N
16,2006,2006,0,0,N,non-PAs,N
17,2006,2006,0,0,N,non-PAs,N
18,2006,2006,0,0,N,non-PAs,N
19,2006,2006,0,0,N,non-PAs,N
20,2006,2006,0,0,N,non-PAs,N
21,2006,2006,0,0,N,non-PAs,N
22,2006,2006,0,0,N,non-PAs,N
23,2006,2006,0,0,N,non-PAs,N
24,2006,2006,0,0,N,non-PAs,N
25,2006,2006,0,0,N,non-PAs,N
26,2006,2006,0,0,N,non-PAs,N
27,2006,2006,0,0,N,non-PAs,N
28,2006,2006,0,0,N,non-PAs,N
29,2006,2006,0,0,N,non-PAs,N
30,2006,2006,0,0,N,non-PAs,N
31,2006,2006,0,0,N,non-PAs,N
32,2006,2006,0,0,N,non-PAs,N
33,2006,2006,0,0,N,non-PAs,N
34,2006,2006,0,0,N,non-PAs,N
35,2006,2006,0,0,N,non-PAs,N
36,2006,2006,0,0,N,non-PAs,N
37,2006,2006,0,0,N,non-PAs,N
38,2006,2006,0,0,N,non-PAs,N
39,2006,2006,0,0,N,non-PAs,N
40,2006,2006,0,0,N,non-PAs,N
41,2006,2006,0,0,N,non-PAs,N
42,2006,2006,0,0,N,non-PAs,N
43,2006,2006,0,0,N,non-PAs,N
44,2006,2006,0,0,N,non-PAs,N
45,2006,2006,0,0,N,non-PAs,N
46,2006,2006,0,0,N,non-PAs,N
47,2006,2006,0,0,N,non-PAs,N
48,2006,2006,0,0,N,non-PAs,N
49,2006,2006,0,0,N,non-PAs,N
50,2006,2006,0,0,N,non-PAs,N
51,2006,2006,0,0,N,non-PAs,N
52,2006,2006,0,0,N,non-PAs,N
53,2006,2006,0,0,N,non-PAs,N
54,2006,2006,0,0,N,non-PAs,N
55,2006,2006,0,0,N,non-PAs,N
56,2006,2006,0,0,N,non-PAs,N
57,2006,2006,0,0,N,non-PAs,N
58,2006,2006,0,0,N,non-PAs,N
59,2006,2006,0,0,N,non-PAs,N
60,2006,2006,0,0,N,non-PAs,N
61,2006,2006,0,0,N,non-PAs,N
62,2006,2006,0,0,N,non-PAs,N
63,2006,2006,0,0,N,non-PAs,N
64,2006,2006,0,0,N,non-PAs,N
65,2006,2006,0,0,N,non-PAs,N
66,2006,2006,0,0,N,non-PAs,N
67,2006,2006,0,0,N,non-PAs,N
68,2006,2006,0,0,N,non-PAs,N
69,2006,2006,0,0,N,non-PAs,N
70,2006,2006,0,0,N,non-PAs,N
71,2006,2006,0,0,N,non-PAs,N
72,2006,2006,0,0,N,non-PAs,N
73,2006,2006,0,0,N,non-PAs,N
74,2006,2006,0,0,N,non-PAs,N
75,2006,2006,0,0,N,non-PAs,N
76,2006,2006,0,0,N,non-PAs,N
77,2006,2006,0,0,N,non-PAs,N
78,2006,2006,0,0,N,non-PAs,N
79,2006,2006,0,0,N,non-PAs,N
80,2006,2006,0,0,N,non-PAs,N
81,2006,2006,0,0,N,non-PAs,N
82,2006,2006,0,0,N,non-PAs,N
83,2006,2006,0,0,N,non-PAs,N
84,2006,2006,0,0,N,non-PAs,N
85,2006,2006,0,0,N,non-PAs,N
86,2006,2006,0,0,N,non-PAs,N
87,2006,2006,0,0,N,non-PAs,N
88,2006,2006,0,0,N,non-PAs,N
89,2006,2006,0,0,N,non-PAs,N
90,2006,2006,0,0,N,non-PAs,N
91,2006,2006,0,0,N,non-PAs,N
92,2006,2006,0,0,N,non-PAs,N
93,2006,2006,0,0,N,non-PAs,N
94,2006,2006,0,0,N,non-PAs,N
95,2006,2006,0,0,N,non-PAs,N
96,2006,2006,0,0,N,non-PAs,N
97,2006,2006,0,0,N,non-PAs,N
98,2006,2006,0,0,N,non-PAs,N
99,2006,2006,0,0,N,non-PAs,N
100,2006,2006,0,0,N,non-PAs,N
101,2006,2006,0,0,N,non-PAs,N
102,2006,2006,0,0,N,non-PAs,N
103,2006,2006,0,0,N,non-PAs,N
104,2006,2006,0,0,N,non-PAs,N
105,2006,2006,0,0,N,non-PAs,N
106,2006,2006,0,0,N,non-PAs,N
107,2006,2006,0,0,N,non-PAs,N
108,2006,2006,0,0,N,non-PAs,N
109,2006,2006,0,0,N,non-PAs,N
110,2006,2006,0,0,N,non-PAs,N
111,2006,2006,0,0,N,non-PAs,N
112,2006,2006,0,0,N,non-PAs,N
113,2006,2006,0,0,N,non-PAs,N
114,2006,2006,0,0,N,non-PAs,N
115,2006,2006,0,0,N,non-PAs,N
116,2006,2006,0,0,N,non-PAs,N
117,2006,2006,0,0,N,non-PAs,N
118,2006,2006,0,0,N,non-PAs,N
119,2006,2006,0,0,N,non-PAs,N
120,2006,2006,0,0,N,non-PAs,N
121,2006,2006,0,0,N,non-PAs,N
122,2006,2006,0,0,N,non-PAs,N
123,2006,2006,0,0,N,non-PAs,N
124,2006,2006,0,0,N,non-PAs,N
125,2006,2006,0,0,N,non-PAs,N
126,2006,2006,0,0,N,non-PAs,N
127,2006,2006,0,0,N,non-PAs,N
128,2006,2006,0,0,N,non-PAs,N
129,2006,2006,0,0,N,non-PAs,N
130,2006,2006,0,0,N,non-PAs,N
131,2006,2006,0,0,N,non-PAs,N
132,2006,2006,0,0,N,non-PAs,N
133,2006,2006,0,0,N,non-PAs,N
134,2006,2006,0,0,N,non-PAs,N
135,2006,2006,0,0.02,N,non-PAs,N
136,2006,2006,0,0.02,N,non-PAs,N
137,2006,2006,0,0.02,N,non-PAs,N
138,2006,2006,0,0.02,N,non-PAs,N
139,2006,2006,0,0.02,N,non-PAs,N
140,2006,2006,0,0.03,N,non-PAs,N
141,2006,2006,0,0.035,N,non-PAs,N
142,2006,2006,0,0.035,N,non-PAs,N
143,2006,2006,0,0.035,N,non-PAs,N
144,2006,2006,0,0.035,N,non-PAs,N
145,2006,2006,0,0.035,N,non-PAs,N
146,2006,2006,0,0.035,N,non-PAs,N
147,2006,2006,0,0.035,N,non-PAs,N
148,2006,2006,0,0.035,N,non-PAs,N
149,2006,2006,0,0.035,N,non-PAs,N
150,2006,2006,0,0.035,N,non-PAs,N
151,2006,2006,0,0.04,N,non-PAs,N
152,2006,2006,0,0.04,N,non-PAs,N
153,2006,2006,0,0.04,N,non-PAs,N
154,2006,2006,0,0.04,N,non-PAs,N
155,2006,2006,0,0.04,N,non-PAs,N
156,2006,2006,0,0.04,N,non-PAs,N
157,2006,2006,0,0.04,N,non-PAs,N
158,2006,2006,0,0.04,N,non-PAs,N
159,2006,2006,0,0.04,N,non-PAs,N
160,2006,2006,1,0.04,N,non-PAs,N
161,2006,2006,0,0.04,N,non-PAs,N
162,2006,2006,0,0.04,N,non-PAs,N
163,2006,2006,0,0.04,N,non-PAs,N
164,2006,2006,0,0.055,N,non-PAs,N
165,2006,2006,0.5,0.08,N,non-PAs,N
166,2006,2006,0.25,0.08,N,non-PAs,N
167,2006,2006,0,0.08,N,non-PAs,N
168,2006,2006,0,0.08,N,non-PAs,N
169,2006,2006,0,0.08,N,non-PAs,N
170,2006,2006,0,0.08,N,non-PAs,N
171,2006,2006,0,0.08,N,non-PAs,N
172,2006,2006,0,0.08,N,non-PAs,N
173,2006,2006,0,0.095,N,non-PAs,N
174,2006,2006,0,0.155,N,non-PAs,N
175,2006,2006,0,0.155,N,non-PAs,N
176,2006,2006,0.25,0.155,N,non-PAs,N
177,2006,2006,0,0.155,N,non-PAs,N
178,2006,2006,0,0.155,N,non-PAs,N
179,2006,2006,0,0.155,N,non-PAs,N
180,2006,2006,0,0.155,N,non-PAs,N
181,2006,2006,0,0.155,N,non-PAs,N
182,2006,2006,0,0.155,N,non-PAs,N
183,2006,2006,0,0.155,N,non-PAs,N
184,2006,2006,0,0.155,N,non-PAs,N
185,2006,2006,0,0.135,N,non-PAs,N
186,2006,2006,0,0.135,N,non-PAs,N
187,2006,2006,0,0.135,N,non-PAs,N
188,2006,2006,0,0.135,N,non-PAs,N
189,2006,2006,0.75,0.135,N,non-PAs,N
190,2006,2006,1.25,0.13,N,non-PAs,N
191,2006,2006,0,0.125,N,non-PAs,N
192,2006,2006,0,0.125,N,non-PAs,N
193,2006,2006,0,0.125,N,non-PAs,N
194,2006,2006,0,0.125,N,non-PAs,N
195,2006,2006,0,0.125,N,non-PAs,N
196,2006,2006,0,0.13,N,non-PAs,N
197,2006,2006,0,0.13,N,non-PAs,N
198,2006,2006,0.75,0.13,N,non-PAs,N
199,2006,2006,3,0.13,N,non-PAs,N
200,2006,2006,0,0.13,N,non-PAs,N
201,2006,2006,0,0.125,N,non-PAs,N
202,2006,2006,0,0.125,N,non-PAs,N
203,2006,2006,0,0.125,N,non-PAs,N
204,2006,2006,0,0.125,N,non-PAs,N
205,2006,2006,0,0.125,N,non-PAs,N
206,2006,2006,0,0.125,N,non-PAs,N
207,2006,2006,0,0.125,N,non-PAs,N
208,2006,2006,0,0.125,N,non-PAs,N
209,2006,2006,0,0.125,Y,shishou,Y
210,2006,2006,0,0.125,Y,shishou,Y
211,2006,2006,0,0.125,Y,shishou,Y
212,2006,2006,0,0.125,Y,shishou,Y
213,2006,2006,0,0.125,Y,shishou,Y
214,2006,2006,0,0.11,Y,shishou,Y
215,2006,2006,0.25,0.085,Y,shishou,Y
216,2006,2006,0,0.085,Y,shishou,Y
217,2006,2006,0,0.085,Y,shishou,Y
218,2006,2006,0,0.085,Y,shishou,Y
219,2006,2006,0,0.085,Y,shishou,Y
220,2006,2006,0,0.085,Y,shishou,Y
221,2006,2006,0.25,0.085,Y,shishou,Y
222,2006,2006,0,0.085,Y,shishou,Y
223,2006,2006,0,0.07,Y,shishou,Y
224,2006,2006,0,0.01,Y,shishou,Y
225,2006,2006,0,0.01,Y,shishou,Y
226,2006,2006,0,0.01,Y,shishou,Y
227,2006,2006,0,0.01,Y,shishou,Y
228,2006,2006,0,0.01,Y,shishou,Y
229,2006,2006,0,0.01,Y,shishou,Y
230,2006,2006,0,0.01,Y,shishou,Y
231,2006,2006,0,0.01,Y,shishou,Y
232,2006,2006,0,0.01,Y,shishou,Y
233,2006,2006,0,0.01,Y,shishou,Y
234,2006,2006,0,0.01,Y,shishou,Y
235,2006,2006,0,0.01,Y,shishou,Y
236,2006,2006,0,0.01,Y,shishou,Y
237,2006,2006,0,0.01,Y,shishou,Y
238,2006,2006,0,0.01,Y,shishou,Y
239,2006,2006,0,0.01,Y,shishou,Y
240,2006,2006,0,0.005,Y,shishou,Y
241,2006,2006,0,0.005,Y,shishou,Y
242,2006,2006,0,0.005,Y,shishou,Y
243,2006,2006,0,0.005,Y,shishou,Y
244,2006,2006,0,0.005,Y,shishou,Y
245,2006,2006,0,0.005,Y,shishou,Y
246,2006,2006,0,0,Y,shishou,Y
247,2006,2006,0,0,Y,shishou,Y
248,2006,2006,0,0,Y,shishou,Y
249,2006,2006,0,0,Y,shishou,Y
250,2006,2006,0,0,Y,shishou,Y
251,2006,2006,0,0,Y,shishou,Y
252,2006,2006,0,0,Y,shishou,Y
253,2006,2006,0,0,Y,shishou,Y
254,2006,2006,0,0,Y,shishou,Y
255,2006,2006,0,0,Y,shishou,Y
256,2006,2006,0,0,Y,shishou,Y
257,2006,2006,0,0,Y,shishou,Y
258,2006,2006,0,0,Y,shishou,Y
259,2006,2006,0,0,Y,shishou,Y
260,2006,2006,0,0,Y,shishou,Y
261,2006,2006,0,0,Y,shishou,Y
262,2006,2006,0,0,Y,shishou,Y
263,2006,2006,0,0,Y,shishou,Y
264,2006,2006,0,0,Y,shishou,Y
265,2006,2006,0,0,Y,shishou,Y
266,2006,2006,0,0,Y,shishou,Y
267,2006,2006,0,0,Y,shishou,Y
268,2006,2006,0,0,Y,shishou,Y
269,2006,2006,0,0,Y,shishou,Y
270,2006,2006,0,0,Y,shishou,Y
271,2006,2006,0,0,Y,shishou,Y
272,2006,2006,0,0,Y,shishou,Y
273,2006,2006,0,0,Y,shishou,Y
274,2006,2006,0,0,Y,shishou,Y
275,2006,2006,0,0,Y,shishou,Y
276,2006,2006,0,0,Y,shishou,Y
277,2006,2006,0,0,Y,shishou,Y
278,2006,2006,0,0,Y,shishou,Y
279,2006,2006,0,0,Y,shishou,Y
280,2006,2006,0,0,Y,shishou,Y
281,2006,2006,0,0,Y,shishou,Y
282,2006,2006,0,0,Y,shishou,Y
283,2006,2006,0,0,Y,shishou,Y
284,2006,2006,0,0,Y,shishou,Y
285,2006,2006,0,0,Y,shishou,Y
286,2006,2006,0,0,Y,shishou,Y
287,2006,2006,0,0,Y,shishou,Y
288,2006,2006,0,0,Y,shishou,Y
289,2006,2006,0,0,Y,shishou,Y
290,2006,2006,0,0,Y,shishou,Y
291,2006,2006,0,0,Y,shishou,Y
292,2006,2006,0,0,Y,shishou,Y
293,2006,2006,0,0,Y,shishou,Y
294,2006,2006,0,0,Y,shishou,Y
295,2006,2006,0,0,Y,shishou,Y
296,2006,2006,0,0,Y,shishou,Y
297,2006,2006,0,0,N,non-PAs,N
298,2006,2006,0,0,N,non-PAs,N
299,2006,2006,0,0,N,non-PAs,N
300,2006,2006,0,0,N,non-PAs,N
301,2006,2006,0,0,N,non-PAs,N
302,2006,2006,0,0,N,non-PAs,N
303,2006,2006,0,0,N,non-PAs,N
304,2006,2006,0,0,N,non-PAs,N
305,2006,2006,0,0,N,non-PAs,N
306,2006,2006,0,0,N,non-PAs,N
307,2006,2006,0,0,N,non-PAs,N
308,2006,2006,0,0,N,non-PAs,N
309,2006,2006,0,0,N,non-PAs,N
310,2006,2006,0,0,N,non-PAs,N
311,2006,2006,0,0,N,non-PAs,N
312,2006,2006,0,0,N,non-PAs,N
313,2006,2006,0,0,N,non-PAs,N
314,2006,2006,0,0,N,non-PAs,N
315,2006,2006,0,0,N,non-PAs,N
316,2006,2006,0,0,N,non-PAs,N
317,2006,2006,0,0,N,non-PAs,N
318,2006,2006,0,0,N,non-PAs,N
319,2006,2006,0,0,N,non-PAs,N
320,2006,2006,0,0,N,non-PAs,N
321,2006,2006,0,0,N,non-PAs,N
322,2006,2006,0,0,N,non-PAs,N
323,2006,2006,0,0,N,non-PAs,N
324,2006,2006,0,0,N,non-PAs,N
325,2006,2006,0,0,N,non-PAs,N
326,2006,2006,0,0,N,non-PAs,N
327,2006,2006,0,0,N,non-PAs,N
328,2006,2006,0,0,N,non-PAs,N
329,2006,2006,0,0,N,non-PAs,N
330,2006,2006,0,0,N,non-PAs,N
331,2006,2006,0,0,N,non-PAs,N
332,2006,2006,0,0,N,non-PAs,N
333,2006,2006,0,0,N,non-PAs,N
334,2006,2006,0,0,N,non-PAs,N
335,2006,2006,0,0,N,non-PAs,N
336,2006,2006,0,0,N,non-PAs,N
337,2006,2006,0,0,N,non-PAs,N
338,2006,2006,0,0,N,non-PAs,N
339,2006,2006,0,0,N,non-PAs,N
340,2006,2006,0,0,N,non-PAs,N
341,2006,2006,0,0,N,non-PAs,N
342,2006,2006,0,0,N,non-PAs,N
343,2006,2006,0,0,N,non-PAs,N
344,2006,2006,0,0.01,N,non-PAs,N
345,2006,2006,0,0.025,N,non-PAs,N
346,2006,2006,0,0.03,N,non-PAs,N
347,2006,2006,0,0.03,N,non-PAs,N
348,2006,2006,0,0.03,N,non-PAs,N
349,2006,2006,0,0.03,N,non-PAs,N
350,2006,2006,0,0.03,N,non-PAs,N
351,2006,2006,0,0.03,N,non-PAs,N
352,2006,2006,0,0.03,N,non-PAs,N
353,2006,2006,0,0.03,N,non-PAs,N
354,2006,2006,0,0.03,N,non-PAs,N
355,2006,2006,0,0.03,N,non-PAs,N
356,2006,2006,0,0.03,N,non-PAs,N
357,2006,2006,0,0.03,N,non-PAs,N
358,2006,2006,0,0.03,N,non-PAs,N
359,2006,2006,0,0.03,N,non-PAs,N
360,2006,2006,0,0.03,N,non-PAs,N
361,2006,2006,0,0.03,N,non-PAs,N
362,2006,2006,0,0.03,N,non-PAs,N
363,2006,2006,0,0.03,N,non-PAs,N
364,2006,2006,0,0.03,N,non-PAs,N
365,2006,2006,0,0.03,N,non-PAs,N
366,2006,2006,0,0.03,N,non-PAs,N
367,2006,2006,0,0.03,N,non-PAs,N
368,2006,2006,0,0.03,N,non-PAs,N
369,2006,2006,0.5,0.03,N,non-PAs,N
370,2006,2006,0.75,0.03,N,non-PAs,N
371,2006,2006,0.25,0.03,N,non-PAs,N
372,2006,2006,0,0.03,N,non-PAs,N
373,2006,2006,0,0.03,N,non-PAs,N
374,2006,2006,0,0.03,N,non-PAs,N
375,2006,2006,0,0.03,N,non-PAs,N
376,2006,2006,0,0.04,N,non-PAs,N
377,2006,2006,0,0.04,N,non-PAs,N
378,2006,2006,0,0.04,N,non-PAs,N
379,2006,2006,0,0.04,N,non-PAs,N
380,2006,2006,0,0.04,N,non-PAs,N
381,2006,2006,0,0.04,N,non-PAs,N
382,2006,2006,0,0.04,N,non-PAs,N
383,2006,2006,0,0.04,N,non-PAs,N
384,2006,2006,0,0.04,N,non-PAs,N
385,2006,2006,0,0.04,N,non-PAs,N
386,2006,2006,0,0.04,N,non-PAs,N
387,2006,2006,0,0.04,N,non-PAs,N
388,2006,2006,0,0.04,N,non-PAs,N
389,2006,2006,0,0.04,N,non-PAs,N
390,2006,2006,0,0.04,N,non-PAs,N
391,2006,2006,0,0.04,N,non-PAs,N
392,2006,2006,0,0.04,N,non-PAs,N
393,2006,2006,0,0.04,N,non-PAs,N
394,2006,2006,0,0.03,N,non-PAs,N
395,2006,2006,0,0.015,N,non-PAs,N
396,2006,2006,0,0.01,N,non-PAs,N
397,2006,2006,0,0.01,N,non-PAs,N
398,2006,2006,0,0.03,N,non-PAs,N
399,2006,2006,0,0.045,N,non-PAs,N
400,2006,2006,0,0.045,N,non-PAs,N
401,2006,2006,0.5,0.045,Y,honghu,Y
402,2006,2006,0,0.045,Y,honghu,Y
403,2006,2006,0,0.045,Y,honghu,Y
404,2006,2006,0,0.045,Y,honghu,Y
405,2006,2006,0,0.045,Y,honghu,Y
406,2006,2006,0,0.045,Y,honghu,Y
407,2006,2006,0,0.045,Y,honghu,Y
408,2006,2006,0,0.045,Y,honghu,Y
409,2006,2006,0,0.045,Y,honghu,Y
410,2006,2006,0,0.045,Y,honghu,Y
411,2006,2006,0,0.045,Y,honghu,Y
412,2006,2006,0,0.045,Y,honghu,Y
413,2006,2006,0,0.045,Y,honghu,Y
414,2006,2006,0,0.045,Y,honghu,Y
415,2006,2006,0,0.045,Y,honghu,Y
416,2006,2006,0,0.045,Y,honghu,Y
417,2006,2006,0,0.045,Y,honghu,Y
418,2006,2006,0,0.045,Y,honghu,Y
419,2006,2006,0,0.045,Y,honghu,Y
420,2006,2006,0,0.045,Y,honghu,Y
421,2006,2006,0,0.045,Y,honghu,Y
422,2006,2006,0,0.045,Y,honghu,Y
423,2006,2006,1,0.045,Y,honghu,Y
424,2006,2006,0.75,0.045,Y,honghu,Y
425,2006,2006,0,0.045,Y,honghu,Y
426,2006,2006,0,0.035,Y,honghu,Y
427,2006,2006,0,0.035,Y,honghu,Y
428,2006,2006,0,0.035,Y,honghu,Y
429,2006,2006,0,0.035,Y,honghu,Y
430,2006,2006,0,0.035,Y,honghu,Y
431,2006,2006,0,0.035,Y,honghu,Y
432,2006,2006,0,0.035,Y,honghu,Y
433,2006,2006,0,0.035,Y,honghu,Y
434,2006,2006,0,0.035,Y,honghu,Y
435,2006,2006,0,0.175,Y,honghu,Y
436,2006,2006,0,0.175,Y,honghu,Y
437,2006,2006,0,0.175,Y,honghu,Y
438,2006,2006,0,0.175,Y,honghu,Y
439,2006,2006,0,0.175,Y,honghu,Y
440,2006,2006,0,0.175,Y,honghu,Y
441,2006,2006,0,0.175,Y,honghu,Y
442,2006,2006,0,0.175,Y,honghu,Y
443,2006,2006,0,0.175,Y,honghu,Y
444,2006,2006,0,0.175,Y,honghu,Y
445,2006,2006,0,0.175,Y,honghu,Y
446,2006,2006,0,0.175,Y,honghu,Y
447,2006,2006,0,0.175,Y,honghu,Y
448,2006,2006,0,0.155,Y,honghu,Y
449,2006,2006,0,0.14,Y,honghu,Y
450,2006,2006,0,0.14,Y,honghu,Y
451,2006,2006,0,0.14,Y,honghu,Y
452,2006,2006,0,0.14,Y,honghu,Y
453,2006,2006,0,0.14,Y,honghu,Y
454,2006,2006,0,0.14,Y,honghu,Y
455,2006,2006,0,0.14,Y,honghu,Y
456,2006,2006,0,0.14,Y,honghu,Y
457,2006,2006,0,0.14,Y,honghu,Y
458,2006,2006,0,0.14,Y,honghu,Y
459,2006,2006,0,0.14,Y,honghu,Y
460,2006,2006,7,0.14,Y,honghu,Y
461,2006,2006,0,0.14,Y,honghu,Y
462,2006,2006,0,0.14,Y,honghu,Y
463,2006,2006,0,0.14,Y,honghu,Y
464,2006,2006,0,0.14,Y,honghu,Y
465,2006,2006,0,0.14,Y,honghu,Y
466,2006,2006,0,0.14,Y,honghu,Y
467,2006,2006,0,0.14,Y,honghu,Y
468,2006,2006,0,0.14,Y,honghu,Y
469,2006,2006,0,0.14,Y,honghu,Y
470,2006,2006,0,0.14,Y,honghu,Y
471,2006,2006,0,0.165,Y,honghu,Y
472,2006,2006,0,0.195,Y,honghu,Y
473,2006,2006,0,0.2,Y,honghu,Y
474,2006,2006,0,0.2,Y,honghu,Y
475,2006,2006,0,0.2,Y,honghu,Y
476,2006,2006,0,0.2,Y,honghu,Y
477,2006,2006,0,0.2,Y,honghu,Y
478,2006,2006,0,0.2,Y,honghu,Y
479,2006,2006,0,0.2,Y,honghu,Y
480,2006,2006,0,0.2,Y,honghu,Y
481,2006,2006,0,0.2,Y,honghu,Y
482,2006,2006,0,0.2,Y,honghu,Y
483,2006,2006,0,0.2,Y,honghu,Y
484,2006,2006,0,0.205,Y,honghu,Y
485,2006,2006,0,0.065,Y,honghu,Y
486,2006,2006,0,0.065,Y,honghu,Y
487,2006,2006,0,0.065,Y,honghu,Y
488,2006,2006,0,0.065,Y,honghu,Y
489,2006,2006,0,0.065,Y,honghu,Y
490,2006,2006,0,0.065,Y,honghu,Y
491,2006,2006,0,0.065,Y,honghu,Y
492,2006,2006,0,0.065,Y,honghu,Y
493,2006,2006,0,0.065,Y,honghu,Y
494,2006,2006,0,0.065,Y,honghu,Y
495,2006,2006,0,0.065,Y,honghu,Y
496,2006,2006,1.25,0.065,Y,honghu,Y
497,2006,2006,1.5,0.065,Y,honghu,Y
498,2006,2006,0.25,0.065,Y,honghu,Y
499,2006,2006,0,0.065,Y,honghu,Y
500,2006,2006,0,0.065,Y,honghu,Y
501,2006,2006,0,0.065,Y,honghu,Y
502,2006,2006,0,0.065,Y,honghu,Y
503,2006,2006,0,0.065,Y,honghu,Y
504,2006,2006,0,0.065,Y,honghu,Y
505,2006,2006,0,0.065,Y,honghu,Y
506,2006,2006,0,0.065,Y,honghu,Y
507,2006,2006,0,0.065,Y,honghu,Y
508,2006,2006,0,0.07,Y,honghu,Y
509,2006,2006,0.25,0.07,Y,honghu,Y
510,2006,2006,0,0.07,Y,honghu,Y
511,2006,2006,0,0.07,Y,honghu,Y
512,2006,2006,0,0.07,Y,honghu,Y
513,2006,2006,0,0.07,Y,honghu,Y
514,2006,2006,0,0.07,Y,honghu,Y
515,2006,2006,0,0.07,Y,honghu,Y
516,2006,2006,0,0.07,Y,honghu,Y
517,2006,2006,0,0.07,Y,honghu,Y
518,2006,2006,0,0.07,Y,honghu,Y
519,2006,2006,0,0.07,Y,honghu,Y
520,2006,2006,0,0.07,Y,honghu,Y
521,2006,2006,0,0.045,Y,honghu,Y
522,2006,2006,0,0.015,Y,honghu,Y
523,2006,2006,0,0.01,Y,honghu,Y
524,2006,2006,0,0.01,Y,honghu,Y
525,2006,2006,0,0.01,Y,honghu,Y
526,2006,2006,0,0.015,Y,honghu,Y
527,2006,2006,0,0.015,Y,honghu,Y
528,2006,2006,0,0.015,Y,honghu,Y
529,2006,2006,0,0.015,Y,honghu,Y
530,2006,2006,0,0.015,Y,honghu,Y
531,2006,2006,0,0.015,Y,honghu,Y
532,2006,2006,0,0.015,Y,honghu,Y
533,2006,2006,0.25,0.015,N,non-PAs,N
534,2006,2006,0,0.01,N,non-PAs,N
535,2006,2006,0,0.01,N,non-PAs,N
536,2006,2006,0,0.01,N,non-PAs,N
537,2006,2006,0,0.01,N,non-PAs,N
538,2006,2006,0,0.01,N,non-PAs,N
539,2006,2006,0,0.01,N,non-PAs,N
540,2006,2006,0,0.01,N,non-PAs,N
541,2006,2006,0,0.01,N,non-PAs,N
542,2006,2006,0,0.01,N,non-PAs,N
543,2006,2006,0,0.01,N,non-PAs,N
544,2006,2006,0,0.01,N,non-PAs,N
545,2006,2006,0,0.01,N,non-PAs,N
546,2006,2006,0,0.01,N,non-PAs,N
547,2006,2006,0,0.01,N,non-PAs,N
548,2006,2006,0,0.01,N,non-PAs,N
549,2006,2006,0,0.01,N,non-PAs,N
550,2006,2006,0,0.01,N,non-PAs,N
551,2006,2006,0.25,0.01,N,non-PAs,N
552,2006,2006,0,0.01,N,non-PAs,N
553,2006,2006,0,0.07,N,non-PAs,N
554,2006,2006,0,0.08,N,non-PAs,N
555,2006,2006,0,0.105,N,non-PAs,N
556,2006,2006,0,0.105,N,non-PAs,N
557,2006,2006,0,0.105,N,non-PAs,N
558,2006,2006,0,0.1,N,non-PAs,N
559,2006,2006,0,0.1,N,non-PAs,N
560,2006,2006,0,0.1,N,non-PAs,N
561,2006,2006,0,0.1,N,non-PAs,N
562,2006,2006,0,0.1,N,non-PAs,N
563,2006,2006,0,0.1,N,non-PAs,N
564,2006,2006,0,0.1,N,non-PAs,N
565,2006,2006,0,0.1,N,non-PAs,N
566,2006,2006,0,0.1,N,non-PAs,N
567,2006,2006,0,0.1,N,non-PAs,N
568,2006,2006,0,0.11,N,non-PAs,N
569,2006,2006,0,0.11,N,non-PAs,N
570,2006,2006,0,0.11,N,non-PAs,N
571,2006,2006,0,0.11,N,non-PAs,N
572,2006,2006,0,0.11,N,non-PAs,N
573,2006,2006,0,0.11,N,non-PAs,N
574,2006,2006,0,0.11,N,non-PAs,N
575,2006,2006,0,0.11,N,non-PAs,N
576,2006,2006,0,0.105,N,non-PAs,N
577,2006,2006,0,0.105,N,non-PAs,N
578,2006,2006,3,0.105,N,non-PAs,N
579,2006,2006,0.5,0.105,N,non-PAs,N
580,2006,2006,1.25,0.105,N,non-PAs,N
581,2006,2006,0,0.105,N,non-PAs,N
582,2006,2006,0,0.105,N,non-PAs,N
583,2006,2006,0,0.105,N,non-PAs,N
584,2006,2006,0,0.105,N,non-PAs,N
585,2006,2006,0,0.105,N,non-PAs,N
586,2006,2006,0,0.105,N,non-PAs,N
587,2006,2006,0,0.105,N,non-PAs,N
588,2006,2006,0,0.105,N,non-PAs,N
589,2006,2006,0,0.105,N,non-PAs,N
590,2006,2006,0,0.105,N,non-PAs,N
591,2006,2006,0,0.105,N,non-PAs,N
592,2006,2006,0,0.105,N,non-PAs,N
593,2006,2006,0.5,0.105,N,non-PAs,N
594,2006,2006,0,0.105,N,non-PAs,N
595,2006,2006,0,0.105,N,non-PAs,N
596,2006,2006,0,0.105,N,non-PAs,N
597,2006,2006,0,0.105,N,non-PAs,N
598,2006,2006,0,0.105,N,non-PAs,N
